"Asset","","Liability",""
"Products","0.13806752693088076","",""
"Products","0.13806752693088076","",""
"Products","0.13806752693088076","",""
"Products","0.13806752693088076","",""
"Products","0.13806752693088076","",""
"Products","0.606505787213514","",""
"Products","0.606505787213514","",""
"Products","0.606505787213514","",""
"Products","0.606505787213514","",""
"Products","0.606505787213514","",""
"Products","0.6653808276814555","",""
"Products","0.6653808276814555","",""
"Products","0.6653808276814555","",""
"Products","0.6653808276814555","",""
"Products","0.6653808276814555","",""
"Products","0.3841948085108243","",""
"Products","0.3841948085108243","",""
"Products","0.3841948085108243","",""
"Products","0.3841948085108243","",""
"Products","0.3841948085108243","",""
"Products","0.5376061334607484","",""
"Products","0.5376061334607484","",""
"Products","0.5376061334607484","",""
"Products","0.5376061334607484","",""
"Products","0.5376061334607484","",""
"Products","0.3160784857715955","",""
"Products","0.3160784857715955","",""
"Products","0.3160784857715955","",""
"Products","0.3160784857715955","",""
"Products","0.3160784857715955","",""
"Products","0.188719835658275","",""
"Products","0.188719835658275","",""
"Products","0.188719835658275","",""
"Products","0.188719835658275","",""
"Products","0.188719835658275","",""
"Products","0.19759597173743773","",""
"Products","0.19759597173743773","",""
"Products","0.19759597173743773","",""
"Products","0.19759597173743773","",""
"Products","0.19759597173743773","",""
"Products","0.35079052515786635","",""
"Products","0.35079052515786635","",""
"Products","0.35079052515786635","",""
"Products","0.35079052515786635","",""
"Products","0.35079052515786635","",""
"Products","0.10351246565983176","",""
"Products","0.10351246565983176","",""
"Products","0.10351246565983176","",""
"Products","0.10351246565983176","",""
"Products","0.10351246565983176","",""
"Products","0.6169951239909777","",""
"Products","0.6169951239909777","",""
"Products","0.6169951239909777","",""
"Products","0.6169951239909777","",""
"Products","0.6169951239909777","",""
"Products","0.12529642059995116","",""
"Products","0.12529642059995116","",""
"Products","0.12529642059995116","",""
"Products","0.12529642059995116","",""
"Products","0.12529642059995116","",""
"Products","0.778794053817363","",""
"Products","0.778794053817363","",""
"Products","0.778794053817363","",""
"Products","0.778794053817363","",""
"Products","0.778794053817363","",""
"Products","0.20535874029728113","",""
"Products","0.20535874029728113","",""
"Products","0.20535874029728113","",""
"Products","0.20535874029728113","",""
"Products","0.20535874029728113","",""
"Products","0.21299778213811998","",""
"Products","0.21299778213811998","",""
"Products","0.21299778213811998","",""
"Products","0.21299778213811998","",""
"Products","0.21299778213811998","",""
"Products","0.723771644421944","",""
"Products","0.723771644421944","",""
"Products","0.723771644421944","",""
"Products","0.723771644421944","",""
"Products","0.723771644421944","",""
"Products","0.4236977192244865","",""
"Products","0.4236977192244865","",""
"Products","0.4236977192244865","",""
"Products","0.4236977192244865","",""
"Products","0.4236977192244865","",""
"Products","0.16156572922291157","",""
"Products","0.16156572922291157","",""
"Products","0.16156572922291157","",""
"Products","0.16156572922291157","",""
"Products","0.16156572922291157","",""
"Products","0.6124656349120735","",""
"Products","0.6124656349120735","",""
"Products","0.6124656349120735","",""
"Products","0.6124656349120735","",""
"Products","0.6124656349120735","",""
"Products","0.6233564414569199","",""
"Products","0.6233564414569199","",""
"Products","0.6233564414569199","",""
"Products","0.6233564414569199","",""
"Products","0.6233564414569199","",""
"Products","0.5255675387854192","",""
"Products","0.5255675387854192","",""
"Products","0.5255675387854192","",""
"Products","0.5255675387854192","",""
"Products","0.5255675387854192","",""
"Products","0.148846636856381","",""
"Products","0.148846636856381","",""
"Products","0.148846636856381","",""
"Products","0.148846636856381","",""
"Products","0.148846636856381","",""
"Products","0.6805716428884749","",""
"Products","0.6805716428884749","",""
"Products","0.6805716428884749","",""
"Products","0.6805716428884749","",""
"Products","0.6805716428884749","",""
"Products","0.8913201937118742","",""
"Products","0.8913201937118742","",""
"Products","0.8913201937118742","",""
"Products","0.8913201937118742","",""
"Products","0.8913201937118742","",""
"Products","0.535622197531646","",""
"Products","0.535622197531646","",""
"Products","0.535622197531646","",""
"Products","0.535622197531646","",""
"Products","0.535622197531646","",""
"Products","0.47437954243714375","",""
"Products","0.47437954243714375","",""
"Products","0.47437954243714375","",""
"Products","0.47437954243714375","",""
"Products","0.47437954243714375","",""
"Products","0.6341552317965782","",""
"Products","0.6341552317965782","",""
"Products","0.6341552317965782","",""
"Products","0.6341552317965782","",""
"Products","0.6341552317965782","",""
"Products","0.3646867789095165","",""
"Products","0.3646867789095165","",""
"Products","0.3646867789095165","",""
"Products","0.3646867789095165","",""
"Products","0.3646867789095165","",""
"Products","0.6882647640319963","",""
"Products","0.6882647640319963","",""
"Products","0.6882647640319963","",""
"Products","0.6882647640319963","",""
"Products","0.6882647640319963","",""
"Products","0.8267162897886956","",""
"Products","0.8267162897886956","",""
"Products","0.8267162897886956","",""
"Products","0.8267162897886956","",""
"Products","0.8267162897886956","",""
"Products","0.25374346351269966","",""
"Products","0.25374346351269966","",""
"Products","0.25374346351269966","",""
"Products","0.25374346351269966","",""
"Products","0.25374346351269966","",""
"Products","0.4640501815117137","",""
"Products","0.4640501815117137","",""
"Products","0.4640501815117137","",""
"Products","0.4640501815117137","",""
"Products","0.4640501815117137","",""
"Products","0.12049228361063909","",""
"Products","0.12049228361063909","",""
"Products","0.12049228361063909","",""
"Products","0.12049228361063909","",""
"Products","0.12049228361063909","",""
"Products","0.5483019130498106","",""
"Products","0.5483019130498106","",""
"Products","0.5483019130498106","",""
"Products","0.5483019130498106","",""
"Products","0.5483019130498106","",""
"Products","50.14836579840036","",""
"Products","50.14836579840036","",""
"Products","50.14836579840036","",""
"Products","50.14836579840036","",""
"Products","50.14836579840036","",""
"Products","0.5051576365142353","",""
"Products","0.5051576365142353","",""
"Products","0.5051576365142353","",""
"Products","0.5051576365142353","",""
"Products","0.5051576365142353","",""
"Products","0.4158380942113182","",""
"Products","0.4158380942113182","",""
"Products","0.4158380942113182","",""
"Products","0.4158380942113182","",""
"Products","0.4158380942113182","",""
"Products","0.7448885480554215","",""
"Products","0.7448885480554215","",""
"Products","0.7448885480554215","",""
"Products","0.7448885480554215","",""
"Products","0.7448885480554215","",""
"Products","0.8529887149651272","",""
"Products","0.8529887149651272","",""
"Products","0.8529887149651272","",""
"Products","0.8529887149651272","",""
"Products","0.8529887149651272","",""
"Products","0.5527239181637315","",""
"Products","0.5527239181637315","",""
"Products","0.5527239181637315","",""
"Products","0.5527239181637315","",""
"Products","0.5527239181637315","",""
"Products","0.671522064284986","",""
"Products","0.671522064284986","",""
"Products","0.671522064284986","",""
"Products","0.671522064284986","",""
"Products","0.671522064284986","",""
"Products","0.5683580997589324","",""
"Products","0.5683580997589324","",""
"Products","0.5683580997589324","",""
"Products","0.5683580997589324","",""
"Products","0.5683580997589324","",""
"Products","0.8677773373800737","",""
"Products","0.8677773373800737","",""
"Products","0.8677773373800737","",""
"Products","0.8677773373800737","",""
"Products","0.8677773373800737","",""
"Products","0.21189418317674866","",""
"Products","0.21189418317674866","",""
"Products","0.21189418317674866","",""
"Products","0.21189418317674866","",""
"Products","0.21189418317674866","",""
"Products","0.7472933022783301","",""
"Products","0.7472933022783301","",""
"Products","0.7472933022783301","",""
"Products","0.7472933022783301","",""
"Products","0.7472933022783301","",""
"Products","0.1919585068659706","",""
"Products","0.1919585068659706","",""
"Products","0.1919585068659706","",""
"Products","0.1919585068659706","",""
"Products","0.1919585068659706","",""
"Products","0.4990727949435162","",""
"Products","0.4990727949435162","",""
"Products","0.4990727949435162","",""
"Products","0.4990727949435162","",""
"Products","0.4990727949435162","",""
"Products","0.4808545106608315","",""
"Products","0.4808545106608315","",""
"Products","0.4808545106608315","",""
"Products","0.4808545106608315","",""
"Products","0.4808545106608315","",""
"Products","0.7923394507540951","",""
"Products","0.7923394507540951","",""
"Products","0.7923394507540951","",""
"Products","0.7923394507540951","",""
"Products","0.7923394507540951","",""
"Products","0.5658687827893113","",""
"Products","0.5658687827893113","",""
"Products","0.5658687827893113","",""
"Products","0.5658687827893113","",""
"Products","0.5658687827893113","",""
"Products","0.5459887621870123","",""
"Products","0.5459887621870123","",""
"Products","0.5459887621870123","",""
"Products","0.5459887621870123","",""
"Products","0.5459887621870123","",""
"Products","0.6596376657871792","",""
"Products","0.6596376657871792","",""
"Products","0.6596376657871792","",""
"Products","0.6596376657871792","",""
"Products","0.6596376657871792","",""
"Products","0.4991780617120425","",""
"Products","0.4991780617120425","",""
"Products","0.4991780617120425","",""
"Products","0.4991780617120425","",""
"Products","0.4991780617120425","",""
"Products","0.3228247180794082","",""
"Products","0.3228247180794082","",""
"Products","0.3228247180794082","",""
"Products","0.3228247180794082","",""
"Products","0.3228247180794082","",""
"Products","0.5468871292901603","",""
"Products","0.5468871292901603","",""
"Products","0.5468871292901603","",""
"Products","0.5468871292901603","",""
"Products","0.5468871292901603","",""
"Products","0.23312517281926037","",""
"Products","0.23312517281926037","",""
"Products","0.23312517281926037","",""
"Products","0.23312517281926037","",""
"Products","0.23312517281926037","",""
"Products","0.1860117847265209","",""
"Products","0.1860117847265209","",""
"Products","0.1860117847265209","",""
"Products","0.1860117847265209","",""
"Products","0.1860117847265209","",""
"Products","0.8282941914025972","",""
"Products","0.8282941914025972","",""
"Products","0.8282941914025972","",""
"Products","0.8282941914025972","",""
"Products","0.8282941914025972","",""
"Products","0.7536707376729995","",""
"Products","0.7536707376729995","",""
"Products","0.7536707376729995","",""
"Products","0.7536707376729995","",""
"Products","0.7536707376729995","",""
"Products","0.21541210490377408","",""
"Products","0.21541210490377408","",""
"Products","0.21541210490377408","",""
"Products","0.21541210490377408","",""
"Products","0.21541210490377408","",""
"Products","0.4973947452243865","",""
"Products","0.4973947452243865","",""
"Products","0.4973947452243865","",""
"Products","0.4973947452243865","",""
"Products","0.4973947452243865","",""
"Products","0.6483989471847088","",""
"Products","0.6483989471847088","",""
"Products","0.6483989471847088","",""
"Products","0.6483989471847088","",""
"Products","0.6483989471847088","",""
"Products","0.14882026622866246","",""
"Products","0.14882026622866246","",""
"Products","0.14882026622866246","",""
"Products","0.14882026622866246","",""
"Products","0.14882026622866246","",""
"Products","0.1933581532466408","",""
"Products","0.1933581532466408","",""
"Products","0.1933581532466408","",""
"Products","0.1933581532466408","",""
"Products","0.1933581532466408","",""
"Products","0.10116564172588083","",""
"Products","0.10116564172588083","",""
"Products","0.10116564172588083","",""
"Products","0.10116564172588083","",""
"Products","0.10116564172588083","",""
"Products","0.8735877224211894","",""
"Products","0.8735877224211894","",""
"Products","0.8735877224211894","",""
"Products","0.8735877224211894","",""
"Products","0.8735877224211894","",""
"Products","0.46038555736259545","",""
"Products","0.46038555736259545","",""
"Products","0.46038555736259545","",""
"Products","0.46038555736259545","",""
"Products","0.46038555736259545","",""
"Products","0.716321400026611","",""
"Products","0.716321400026611","",""
"Products","0.716321400026611","",""
"Products","0.716321400026611","",""
"Products","0.716321400026611","",""
"Products","0.6190610039139872","",""
"Products","0.6190610039139872","",""
"Products","0.6190610039139872","",""
"Products","0.6190610039139872","",""
"Products","0.6190610039139872","",""
"Products","0.7690774362691106","",""
"Products","0.7690774362691106","",""
"Products","0.7690774362691106","",""
"Products","0.7690774362691106","",""
"Products","0.7690774362691106","",""
"Products","0.5437726099156648","",""
"Products","0.5437726099156648","",""
"Products","0.5437726099156648","",""
"Products","0.5437726099156648","",""
"Products","0.5437726099156648","",""
"Products","0.6936606727561125","",""
"Products","0.6936606727561125","",""
"Products","0.6936606727561125","",""
"Products","0.6936606727561125","",""
"Products","0.6936606727561125","",""
"Products","0.2867852038846882","",""
"Products","0.2867852038846882","",""
"Products","0.2867852038846882","",""
"Products","0.2867852038846882","",""
"Products","0.2867852038846882","",""
"Products","0.8651099379878173","",""
"Products","0.8651099379878173","",""
"Products","0.8651099379878173","",""
"Products","0.8651099379878173","",""
"Products","0.8651099379878173","",""
"Products","0.6431211507565897","",""
"Products","0.6431211507565897","",""
"Products","0.6431211507565897","",""
"Products","0.6431211507565897","",""
"Products","0.6431211507565897","",""
"Products","0.248735078546186","",""
"Products","0.248735078546186","",""
"Products","0.248735078546186","",""
"Products","0.248735078546186","",""
"Products","0.248735078546186","",""
"Products","0.17916769751823072","",""
"Products","0.17916769751823072","",""
"Products","0.17916769751823072","",""
"Products","0.17916769751823072","",""
"Products","0.17916769751823072","",""
"Products","0.31213294069409003","",""
"Products","0.31213294069409003","",""
"Products","0.31213294069409003","",""
"Products","0.31213294069409003","",""
"Products","0.31213294069409003","",""
"Products","0.6081513939429048","",""
"Products","0.6081513939429048","",""
"Products","0.6081513939429048","",""
"Products","0.6081513939429048","",""
"Products","0.6081513939429048","",""
"Products","0.6392108242314531","",""
"Products","0.6392108242314531","",""
"Products","0.6392108242314531","",""
"Products","0.6392108242314531","",""
"Products","0.6392108242314531","",""
"Products","0.3362514320718826","",""
"Products","0.3362514320718826","",""
"Products","0.3362514320718826","",""
"Products","0.3362514320718826","",""
"Products","0.3362514320718826","",""
"Products","0.7799705090813572","",""
"Products","0.7799705090813572","",""
"Products","0.7799705090813572","",""
"Products","0.7799705090813572","",""
"Products","0.7799705090813572","",""
"Products","0.30224714220105536","",""
"Products","0.30224714220105536","",""
"Products","0.30224714220105536","",""
"Products","0.30224714220105536","",""
"Products","0.30224714220105536","",""
"Products","0.7025459429056243","",""
"Products","0.7025459429056243","",""
"Products","0.7025459429056243","",""
"Products","0.7025459429056243","",""
"Products","0.7025459429056243","",""
"Products","0.6865092523765299","",""
"Products","0.6865092523765299","",""
"Products","0.6865092523765299","",""
"Products","0.6865092523765299","",""
"Products","0.6865092523765299","",""
"Products","50.531080006863846","",""
"Products","50.531080006863846","",""
"Products","50.531080006863846","",""
"Products","50.531080006863846","",""
"Products","50.531080006863846","",""
"Products","0.14531410632038963","",""
"Products","0.14531410632038963","",""
"Products","0.14531410632038963","",""
"Products","0.14531410632038963","",""
"Products","0.14531410632038963","",""
"Products","0.6355266520817974","",""
"Products","0.6355266520817974","",""
"Products","0.6355266520817974","",""
"Products","0.6355266520817974","",""
"Products","0.6355266520817974","",""
"Products","0.22159474649051714","",""
"Products","0.22159474649051714","",""
"Products","0.22159474649051714","",""
"Products","0.22159474649051714","",""
"Products","0.22159474649051714","",""
"Products","0.3960018915456668","",""
"Products","0.3960018915456668","",""
"Products","0.3960018915456668","",""
"Products","0.3960018915456668","",""
"Products","0.3960018915456668","",""
"Products","0.7425926931446534","",""
"Products","0.7425926931446534","",""
"Products","0.7425926931446534","",""
"Products","0.7425926931446534","",""
"Products","0.7425926931446534","",""
"Products","0.5736709892670018","",""
"Products","0.5736709892670018","",""
"Products","0.5736709892670018","",""
"Products","0.5736709892670018","",""
"Products","0.5736709892670018","",""
"Products","0.16672428581261833","",""
"Products","0.16672428581261833","",""
"Products","0.16672428581261833","",""
"Products","0.16672428581261833","",""
"Products","0.16672428581261833","",""
"Products","0.5532143494404747","",""
"Products","0.5532143494404747","",""
"Products","0.5532143494404747","",""
"Products","0.5532143494404747","",""
"Products","0.5532143494404747","",""
"Products","0.26848065826197753","",""
"Products","0.26848065826197753","",""
"Products","0.26848065826197753","",""
"Products","0.26848065826197753","",""
"Products","0.26848065826197753","",""
"Products","0.6982446217816072","",""
"Products","0.6982446217816072","",""
"Products","0.6982446217816072","",""
"Products","0.6982446217816072","",""
"Products","0.6982446217816072","",""
"Products","0.7671466396108935","",""
"Products","0.7671466396108935","",""
"Products","0.7671466396108935","",""
"Products","0.7671466396108935","",""
"Products","0.7671466396108935","",""
"Products","0.556328581040019","",""
"Products","0.556328581040019","",""
"Products","0.556328581040019","",""
"Products","0.556328581040019","",""
"Products","0.556328581040019","",""
"Products","0.2095769224145732","",""
"Products","0.2095769224145732","",""
"Products","0.2095769224145732","",""
"Products","0.2095769224145732","",""
"Products","0.2095769224145732","",""
"Products","0.7142561650325676","",""
"Products","0.7142561650325676","",""
"Products","0.7142561650325676","",""
"Products","0.7142561650325676","",""
"Products","0.7142561650325676","",""
"Products","0.7457803295425258","",""
"Products","0.7457803295425258","",""
"Products","0.7457803295425258","",""
"Products","0.7457803295425258","",""
"Products","0.7457803295425258","",""
"Products","0.29251062391874305","",""
"Products","0.29251062391874305","",""
"Products","0.29251062391874305","",""
"Products","0.29251062391874305","",""
"Products","0.29251062391874305","",""
"Products","0.6520304687180065","",""
"Products","0.6520304687180065","",""
"Products","0.6520304687180065","",""
"Products","0.6520304687180065","",""
"Products","0.6520304687180065","",""
"Products","0.7323075394225138","",""
"Products","0.7323075394225138","",""
"Products","0.7323075394225138","",""
"Products","0.7323075394225138","",""
"Products","0.7323075394225138","",""
"Products","0.20209881391581633","",""
"Products","0.20209881391581633","",""
"Products","0.20209881391581633","",""
"Products","0.20209881391581633","",""
"Products","0.20209881391581633","",""
"Products","0.3326749428746445","",""
"Products","0.3326749428746445","",""
"Products","0.3326749428746445","",""
"Products","0.3326749428746445","",""
"Products","0.3326749428746445","",""
"Products","0.6687131529709895","",""
"Products","0.6687131529709895","",""
"Products","0.6687131529709895","",""
"Products","0.6687131529709895","",""
"Products","0.6687131529709895","",""
"Products","0.7458784691173155","",""
"Products","0.7458784691173155","",""
"Products","0.7458784691173155","",""
"Products","0.7458784691173155","",""
"Products","0.7458784691173155","",""
"Products","0.7339397027847363","",""
"Products","0.7339397027847363","",""
"Products","0.7339397027847363","",""
"Products","0.7339397027847363","",""
"Products","0.7339397027847363","",""
"Products","0.4757824725935462","",""
"Products","0.4757824725935462","",""
"Products","0.4757824725935462","",""
"Products","0.4757824725935462","",""
"Products","0.4757824725935462","",""
"Products","0.19449977488393924","",""
"Products","0.19449977488393924","",""
"Products","0.19449977488393924","",""
"Products","0.19449977488393924","",""
"Products","0.19449977488393924","",""
"Products","0.45921632509439014","",""
"Products","0.45921632509439014","",""
"Products","0.45921632509439014","",""
"Products","0.45921632509439014","",""
"Products","0.45921632509439014","",""
"Products","0.7463614040046798","",""
"Products","0.7463614040046798","",""
"Products","0.7463614040046798","",""
"Products","0.7463614040046798","",""
"Products","0.7463614040046798","",""
"Products","0.3628640948787357","",""
"Products","0.3628640948787357","",""
"Products","0.3628640948787357","",""
"Products","0.3628640948787357","",""
"Products","0.3628640948787357","",""
"Products","0.6272609898444136","",""
"Products","0.6272609898444136","",""
"Products","0.6272609898444136","",""
"Products","0.6272609898444136","",""
"Products","0.6272609898444136","",""
"Products","0.35406303536363987","",""
"Products","0.35406303536363987","",""
"Products","0.35406303536363987","",""
"Products","0.35406303536363987","",""
"Products","0.35406303536363987","",""
"Products","0.5125065843252175","",""
"Products","0.5125065843252175","",""
"Products","0.5125065843252175","",""
"Products","0.5125065843252175","",""
"Products","0.5125065843252175","",""
"Products","0.3518626867561464","",""
"Products","0.3518626867561464","",""
"Products","0.3518626867561464","",""
"Products","0.3518626867561464","",""
"Products","0.3518626867561464","",""
"Products","0.5391985638856542","",""
"Products","0.5391985638856542","",""
"Products","0.5391985638856542","",""
"Products","0.5391985638856542","",""
"Products","0.5391985638856542","",""
"Products","0.39883581049954553","",""
"Products","0.39883581049954553","",""
"Products","0.39883581049954553","",""
"Products","0.39883581049954553","",""
"Products","0.39883581049954553","",""
"Products","0.3447370255016725","",""
"Products","0.3447370255016725","",""
"Products","0.3447370255016725","",""
"Products","0.3447370255016725","",""
"Products","0.3447370255016725","",""
"Products","0.2900754509512717","",""
"Products","0.2900754509512717","",""
"Products","0.2900754509512717","",""
"Products","0.2900754509512717","",""
"Products","0.2900754509512717","",""
"Products","0.6299907076298059","",""
"Products","0.6299907076298059","",""
"Products","0.6299907076298059","",""
"Products","0.6299907076298059","",""
"Products","0.6299907076298059","",""
"Products","0.3575442011119201","",""
"Products","0.3575442011119201","",""
"Products","0.3575442011119201","",""
"Products","0.3575442011119201","",""
"Products","0.3575442011119201","",""
"Products","0.5576093046937631","",""
"Products","0.5576093046937631","",""
"Products","0.5576093046937631","",""
"Products","0.5576093046937631","",""
"Products","0.5576093046937631","",""
"Products","0.5985146958107445","",""
"Products","0.5985146958107445","",""
"Products","0.5985146958107445","",""
"Products","0.5985146958107445","",""
"Products","0.5985146958107445","",""
"Products","0.3875965456220787","",""
"Products","0.3875965456220787","",""
"Products","0.3875965456220787","",""
"Products","0.3875965456220787","",""
"Products","0.3875965456220787","",""
"Products","0.1232712347773594","",""
"Products","0.1232712347773594","",""
"Products","0.1232712347773594","",""
"Products","0.1232712347773594","",""
"Products","0.1232712347773594","",""
"Products","0.72285519271668","",""
"Products","0.72285519271668","",""
"Products","0.72285519271668","",""
"Products","0.72285519271668","",""
"Products","0.72285519271668","",""
"Products","0.1954255926516935","",""
"Products","0.1954255926516935","",""
"Products","0.1954255926516935","",""
"Products","0.1954255926516935","",""
"Products","0.1954255926516935","",""
"Products","0.43405702863130974","",""
"Products","0.43405702863130974","",""
"Products","0.43405702863130974","",""
"Products","0.43405702863130974","",""
"Products","0.43405702863130974","",""
"Products","0.43555728790398124","",""
"Products","0.43555728790398124","",""
"Products","0.43555728790398124","",""
"Products","0.43555728790398124","",""
"Products","0.43555728790398124","",""
"Products","0.24758820414696897","",""
"Products","0.24758820414696897","",""
"Products","0.24758820414696897","",""
"Products","0.24758820414696897","",""
"Products","0.24758820414696897","",""
"Products","0.6869978483270242","",""
"Products","0.6869978483270242","",""
"Products","0.6869978483270242","",""
"Products","0.6869978483270242","",""
"Products","0.6869978483270242","",""
"Products","0.8296768645867298","",""
"Products","0.8296768645867298","",""
"Products","0.8296768645867298","",""
"Products","0.8296768645867298","",""
"Products","0.8296768645867298","",""
"Products","0.692429521253549","",""
"Products","0.692429521253549","",""
"Products","0.692429521253549","",""
"Products","0.692429521253549","",""
"Products","0.692429521253549","",""
"Products","50.552468627897255","",""
"Products","50.552468627897255","",""
"Products","50.552468627897255","",""
"Products","50.552468627897255","",""
"Products","50.552468627897255","",""
"Products","0.3800858153692185","",""
"Products","0.3800858153692185","",""
"Products","0.3800858153692185","",""
"Products","0.3800858153692185","",""
"Products","0.3800858153692185","",""
"Products","0.7253500445566435","",""
"Products","0.7253500445566435","",""
"Products","0.7253500445566435","",""
"Products","0.7253500445566435","",""
"Products","0.7253500445566435","",""
"Products","0.7664193415091773","",""
"Products","0.7664193415091773","",""
"Products","0.7664193415091773","",""
"Products","0.7664193415091773","",""
"Products","0.7664193415091773","",""
"Products","0.7062282621360447","",""
"Products","0.7062282621360447","",""
"Products","0.7062282621360447","",""
"Products","0.7062282621360447","",""
"Products","0.7062282621360447","",""
"Products","0.6784306592386857","",""
"Products","0.6784306592386857","",""
"Products","0.6784306592386857","",""
"Products","0.6784306592386857","",""
"Products","0.6784306592386857","",""
"Products","0.41115776567704615","",""
"Products","0.41115776567704615","",""
"Products","0.41115776567704615","",""
"Products","0.41115776567704615","",""
"Products","0.41115776567704615","",""
"Products","0.7837186612445708","",""
"Products","0.7837186612445708","",""
"Products","0.7837186612445708","",""
"Products","0.7837186612445708","",""
"Products","0.7837186612445708","",""
"Products","0.5233732244052283","",""
"Products","0.5233732244052283","",""
"Products","0.5233732244052283","",""
"Products","0.5233732244052283","",""
"Products","0.5233732244052283","",""
"Products","0.335489736372819","",""
"Products","0.335489736372819","",""
"Products","0.335489736372819","",""
"Products","0.335489736372819","",""
"Products","0.335489736372819","",""
"Products","0.41548789451783663","",""
"Products","0.41548789451783663","",""
"Products","0.41548789451783663","",""
"Products","0.41548789451783663","",""
"Products","0.41548789451783663","",""
"Products","0.3667654533096576","",""
"Products","0.3667654533096576","",""
"Products","0.3667654533096576","",""
"Products","0.3667654533096576","",""
"Products","0.3667654533096576","",""
"Products","0.22214173776372906","",""
"Products","0.22214173776372906","",""
"Products","0.22214173776372906","",""
"Products","0.22214173776372906","",""
"Products","0.22214173776372906","",""
"Products","0.4186499504397551","",""
"Products","0.4186499504397551","",""
"Products","0.4186499504397551","",""
"Products","0.4186499504397551","",""
"Products","0.4186499504397551","",""
"Products","0.49306542782513346","",""
"Products","0.49306542782513346","",""
"Products","0.49306542782513346","",""
"Products","0.49306542782513346","",""
"Products","0.49306542782513346","",""
"Products","0.25880935363376045","",""
"Products","0.25880935363376045","",""
"Products","0.25880935363376045","",""
"Products","0.25880935363376045","",""
"Products","0.25880935363376045","",""
"Products","0.7431114858448442","",""
"Products","0.7431114858448442","",""
"Products","0.7431114858448442","",""
"Products","0.7431114858448442","",""
"Products","0.7431114858448442","",""
"Products","0.36013400571118515","",""
"Products","0.36013400571118515","",""
"Products","0.36013400571118515","",""
"Products","0.36013400571118515","",""
"Products","0.36013400571118515","",""
"Products","0.4184489045567139","",""
"Products","0.4184489045567139","",""
"Products","0.4184489045567139","",""
"Products","0.4184489045567139","",""
"Products","0.4184489045567139","",""
"Products","0.3005506137528901","",""
"Products","0.3005506137528901","",""
"Products","0.3005506137528901","",""
"Products","0.3005506137528901","",""
"Products","0.3005506137528901","",""
"Products","0.7264026536205347","",""
"Products","0.7264026536205347","",""
"Products","0.7264026536205347","",""
"Products","0.7264026536205347","",""
"Products","0.7264026536205347","",""
"Products","0.5730421693447","",""
"Products","0.5730421693447","",""
"Products","0.5730421693447","",""
"Products","0.5730421693447","",""
"Products","0.5730421693447","",""
"Products","0.4669563894147148","",""
"Products","0.4669563894147148","",""
"Products","0.4669563894147148","",""
