"Time","Demand_1","Demand_2","Demand_3","Demand_4","Demand_5","Demand_6","Demand_7","Demand_8","Demand_9","Demand_10"
"60","40.74301165031933","26.301840186124927","33.83560693188948","93.46630506410766","39.281210005157504","23.42495417576333","78.19627974735079","84.27390373107988","86.58314637445626","0.0"
"61","40.16224486402172","26.30274721333316","33.83226614699215","93.52251159604575","39.269927675055634","23.405214286590972","78.22714374695953","84.25838513963097","86.58893630237435","0.0"
"62","39.796830692720796","26.280255458115892","33.50617792097942","93.05175617816253","39.113175349231426","22.870818656741903","78.08563365695028","83.98046058806581","86.12607711696498","0.0"
"63","39.5077876547971","26.155525707847048","33.08708301267972","91.45489810235586","38.79023054193832","22.20355040667574","77.85374710717866","83.24829830724006","85.16309937401141","0.0"
"64","39.654480098593105","26.13337518986833","33.507124211328666","91.62890971653502","38.998220861131124","22.94365252272703","77.95043723145076","83.27146341810283","89.60654612936514","0.0"
"65","40.27551660218723","26.20105691126436","33.86955173603024","92.96802984719143","39.200363000365485","23.559715958878016","78.1533765108257","84.04919892044224","92.71070633826194","0.0"
"66","40.81951281993094","26.27795964397339","34.099140794014524","94.58053306429335","39.361175307922174","23.85121429036131","78.30960439470726","84.6429658951963","91.87895227719402","0.0"
"67","41.521719903783385","26.306998451469475","34.082896461183545","94.84205445278194","39.35432756701056","23.613993055856042","78.28654266467488","84.78439290433815","88.90512521147215","0.0"
"68","42.26303144959633","26.210096013192103","33.872575647256326","93.8427960801542","39.18489829333457","23.287549832857067","78.09727521655648","84.74746577932409","87.33400523131174","0.0"
"69","41.68122232744358","26.04754727085128","33.88526104740846","93.26428289995225","38.92137878901447","23.144981441255826","77.92678505794329","84.73282068810897","87.3739759205275","0.0"
"70","40.088754731240634","26.533539483446745","34.46185004920263","93.73148453368614","39.09120326778552","23.222324450324077","77.99167441440542","84.71106677781442","87.72109810176293","0.0"
"71","39.65389383301802","27.20694024606515","34.99597784845109","94.40925587647688","39.79697595102718","23.390886523520752","78.22487653772681","84.77884358574924","87.98222447423076","0.0"
"72","40.816800399353426","27.28759224925918","35.07357203244618","94.79193834086446","40.39397738930218","23.586805770419346","79.21557648608966","84.95547071800107","88.20659490302997","0.0"
"73","42.14331341067936","26.698584542289407","34.75465637894871","94.88944932837646","40.41363015301563","23.69903164514345","79.19753780117135","85.25847820063886","88.47022020921227","0.0"
"74","42.42396501991374","26.260753711388475","34.36265828000929","94.79263434155979","40.08402348859806","23.77809641864343","80.62433525597571","85.42617512146532","88.62749891346971","0.0"
"75","41.280518050589954","26.50940144679819","34.15868418554561","94.34261350586132","39.14505846216787","23.443622882800263","78.28732788054886","85.257900627013","88.60035335772689","0.0"
"76","39.76984555039801","26.541720700184214","34.16610822152638","93.95112958686508","39.20716930196536","23.34354740693839","78.14982860496276","84.79574924035568","88.51087940752214","0.0"
"77","39.4262681462312","26.194198912095555","34.004186456821664","93.84768382090986","39.16680777645736","23.137663172064194","78.15605691498452","84.45692781799278","88.08614102233007","0.0"
"78","39.957559668342654","26.22412195924784","33.73277734572211","93.64728513938498","39.13519172259157","23.09502083952858","78.10757853120741","84.43844431657813","88.97693119000407","0.0"
"79","40.42629510776375","26.234941072396467","33.76338552393859","93.95867076573498","39.197693958322176","23.373051461091205","78.16671646969176","84.59732656849997","90.72646281200822","0.0"
"80","40.71471798255099","26.27023022407913","34.193603852751735","94.79658411583485","39.29937582853246","23.58447005618836","78.24727467820215","84.85428128167757","90.98626131752326","0.0"
"81","41.17095278919647","26.318418624880398","34.56162065466886","95.13618859113436","39.3565078452021","23.925281482385348","78.29623802591477","85.00716460517154","89.93036141911759","0.0"
"82","41.47087522338745","26.372367343489483","34.537118766160475","94.93330071724246","39.40804567176802","23.988113473805594","78.34515372450603","85.04442672042263","89.11644762575035","0.0"
"83","41.17375072374502","26.432473219586537","34.2276113788956","94.48093063017694","39.3247128733261","23.374551160372476","78.26733004364885","84.98577585253894","89.07254537285046","0.0"
"84","40.54820322076077","26.57594366494565","34.055782405751565","94.12766194326797","39.171559737842514","23.23281741579499","78.11161079945049","84.790109201068","89.13981911585694","0.0"
"85","40.06601340488104","26.87931806945252","34.23697205849897","93.98081134104818","39.142090203639626","23.271682186413365","78.10145095143544","84.55210881027715","89.01381208394862","0.0"
"86","40.32238218621829","26.589483369934875","34.343859111437396","93.93889328219925","39.295229574591595","23.258030284260588","78.1356783513627","84.25614950989569","88.69129365197529","0.0"
"87","41.359196355045434","26.04949614439945","34.32629597159158","94.07805784510276","39.87082047918516","23.321058749890213","78.15809807139443","84.44722275342049","88.617976068126","0.0"
"88","42.12219590140822","26.295436970620088","34.49260981645246","94.44407765934847","40.15588165323315","23.46914134641483","79.09399767510848","85.04441105938994","88.94701478274301","0.0"
"89","42.00012716247863","26.936459354056176","34.788048264351694","94.84353462083814","39.87858548956607","23.546891419890784","79.55545284554518","85.43665983075043","89.33940969893409","0.0"
"90","41.319485651405174","27.32828434499829","34.96131431346507","95.03320869615236","39.52854204885469","23.58312012494925","79.32873203702611","85.5135678313147","89.6828226865899","0.0"
"91","40.79796151231944","26.970214981248567","34.7952328151002","94.87876452456648","39.52490651544696","23.563935400036964","78.35879520074069","85.18434090449395","89.66062038596687","0.0"
"92","40.78487090280925","26.10978975163232","34.3350363227773","94.38601972739909","39.54212098179946","23.379954790718955","78.25403984132826","84.70241614389114","89.60056028670435","0.0"
"93","40.91436853033461","26.221061171630318","33.95411442662239","94.09834248067682","39.297406414678335","23.37464297835945","78.17894130878372","84.49818148715052","89.85457572001164","0.0"
"94","40.94078434694187","26.247299162679536","34.01563854439555","94.34021840756891","39.151955555261125","23.406354523146696","78.17320550626538","84.57729170747139","89.90467969163306","0.0"
"95","41.00878585887582","26.287495136494158","34.27817840470287","94.65588360447668","39.276589012970355","23.747066808344293","78.2341438015449","84.70924425687504","89.74180587344259","0.0"
"96","41.1193753612034","26.3224690615396","34.45171246890503","94.74705873903598","39.38347067360124","23.982662958783795","78.28102868359576","84.81460760857198","89.65203710116984","0.0"
"97","41.16774731432688","26.335486145160292","34.46605183081836","94.66470798686021","39.466306933397505","23.734928046681926","78.2960400625571","84.84022189621157","89.66681608085689","0.0"
"98","41.197356344236894","26.344220220653405","34.34383728616923","94.54599656005315","39.44037877607331","23.1375181930513","78.25537449430428","84.78533478853498","89.63389506369867","0.0"
"99","41.1611734606765","26.316696935731272","34.18427677366606","94.47084467283136","39.32283472397638","23.39300971251169","78.21191897286818","84.74892982186581","89.57471983483772","0.0"
"100","41.00303363169543","26.235505311122306","34.074514619403324","94.38181403256425","39.30135428900522","23.335544692564334","78.18056858171511","84.66896382812489","89.61244939613339","0.0"
