"Time","Input_1","Input_2","Input_3","Input_4","Input_5","Input_6","Input_7","Input_8","Input_9","Input_10"
"16","14.677623493907152","9.006857489750258","12.516206216542523","34.35116430159119","14.754277886996867","8.609422490098533","29.679517061797892","31.54275677561092","31.070110127976324","0.0"
"17","14.795634286957608","8.7855010970789","12.333764239298096","30.503199508232605","14.554036933791325","8.240103540114085","30.618664186631257","29.880043713325048","27.540824016659148","0.0"
"18","13.4249175143884","9.131623899308572","11.4372266390413","31.14508249299712","13.00802487773878","6.59037685235096","30.785181042957838","27.095352916750034","29.639489137222164","0.0"
"19","12.699750120634935","9.57206771390637","10.701969556593909","33.64116946854117","13.916814596487317","6.928505393395396","30.062658930261982","30.826541595272218","31.655549027045037","0.0"
"20","13.86043155076056","9.679904771980288","12.536001679016842","35.45814844079114","14.542670278033022","8.198108769011098","30.03173963394865","31.52336019498383","33.17468660021186","0.0"
"21","15.077855579864714","10.343456950418204","13.124899356239577","36.72699825261106","15.300791376091537","8.670159022087477","30.101246650420318","32.36188567066749","34.32843298397276","0.0"
"22","16.05786997490517","11.151834281240712","12.899653971524456","36.527212881788294","14.866611500900323","8.737986935887633","30.903578249152197","32.38975270628343","34.59142278348456","0.0"
"23","15.535819907632249","11.320725420757586","13.486450642501968","35.29730032565732","14.667625065341518","9.238320966019089","30.46156045986","31.16939935136515","33.7175569261287","0.0"
"24","17.454572467657368","11.266593678110004","14.978340132103176","36.80201075023671","16.542084336439338","11.401212451996566","31.065633679858415","32.41968745384402","31.919657778329764","0.0"
"25","21.96287300459698","12.504227703130358","19.70338817673727","44.60419797811551","22.226725951878628","16.699921502897823","36.12475142723183","39.16044937344936","37.084255105010506","0.0"
"26","31.27917373906441","12.414944108158153","28.144281839642446","58.53782867631147","33.487189546308834","27.803991463285886","44.811174951679995","50.93338366311263","46.49251757366843","0.0"
"27","28.082508534852284","15.972067944151018","22.2169001305457","50.04242608151968","27.10136966811391","23.432132351133703","38.64218696213161","42.63884121274504","44.5767789084382","0.0"
"28","16.107664208180065","23.450353810095113","13.869129123874755","41.32024841551164","16.520820437206865","5.3785424836089","39.10612541696468","35.26385230414884","37.2417982802165","0.0"
"29","15.077903555330828","13.260579138813075","14.146926068203529","37.624854053091866","16.788227732713423","9.816011476430994","31.83720724321839","33.50801566914116","33.400983330811094","0.0"
"30","15.399519932498945","7.048402948706425","13.560003783338534","36.61170381475475","15.777933832385136","9.370291270718223","31.39375383219059","32.87058366214865","33.24252837969686","0.0"
"31","15.240831969354703","10.220355807138073","13.152358582086617","36.315133525041254","15.299930813527057","9.118232780972143","30.9714603259421","32.66601909823603","33.07610325101621","0.0"
"32","15.306253581140567","10.368117192987095","13.259955825745163","36.50807007066392","15.50200842454273","9.149359247275223","31.143333454744347","32.790857101132076","33.25275006184389","0.0"
"33","15.510298292988024","10.429412152428023","13.397290480443438","36.66380371566063","15.607511405420805","9.271931157158887","31.235838711176562","32.90913297245353","33.3201164189547","0.0"
"34","15.604314609932887","10.463001731527028","13.440836355410145","36.73105248868687","15.677950265287643","9.3155277889945","31.26008894427252","32.96052355181857","33.381256491394026","0.0"
"35","15.484933108979941","10.466321286067243","13.167681625687683","36.53082060162663","15.432563998453787","8.975654830690553","31.0741218856061","32.79167028069074","33.38476278185787","0.0"
"36","14.435903802534034","10.297120025112106","12.06812167215308","35.13468775365971","14.065892651933847","7.517166730824013","30.130953928237993","31.6091771107861","33.02462657712807","0.0"
"37","11.106204589312966","9.353918825345408","9.13096675651244","30.67962027531481","10.422539389514954","3.749011584216828","27.117950815124107","28.06153731382742","30.384963399236344","0.0"
"38","4.313594345224786","6.847036612841879","4.925027792339845","22.742814846074886","4.646310428701594","0.0","21.952422770075117","22.7554089323188","24.66271780194799","0.0"
"39","9.551663289118977","2.555107787308269","9.222513440653744","30.175906135935886","11.094357752884022","1.5673060931814065","26.933716131758818","28.36365242471082","26.129563075025978","0.0"
"40","12.944406041892687","6.04147200118103","10.480782874713483","32.61380001395755","12.527635014894146","6.401355051229512","28.339153403803664","30.22354050676409","30.37687807266157","0.0"
"41","13.77836277703651","8.988928452964073","11.273342920673171","34.204128065612345","13.291028186481181","7.697904983700342","28.97594206010274","31.174972346333966","31.01987512728484","0.0"
"42","14.291284189652655","9.587575574482559","12.250418186558202","35.17433840228674","14.51675564349928","8.247557992694643","30.20047847274917","31.837819080362532","32.05060051416976","0.0"
"43","14.744320376059564","10.018865810613052","12.796264223471864","35.77566268573393","15.02180065766775","8.68168857149382","30.769755626321977","32.28583587288223","32.57284364589061","0.0"
"44","14.947093558264575","10.171010511151295","12.990335002909685","36.019098096672515","15.236157071636296","8.87909710460322","30.960133342937837","32.46423187104278","32.825696280619134","0.0"
"45","14.997220792406758","10.21320335307438","13.051166113878095","36.08194401104245","15.297823875420844","8.944805959313085","31.02033059390673","32.50585975105952","33.0516394088802","0.0"
"46","14.97682540235958","10.215221760378025","13.063724492685438","36.08919979495515","15.306558778971006","8.968272766531","31.032765586674763","32.50239383252415","33.192262243864235","0.0"
"47","14.985939152727319","10.240113479729606","13.099873685064217","36.12404309322688","15.335498339114112","9.010538956127672","31.069843694074926","32.51772993776875","33.31179568904936","0.0"
"48","15.255364321658705","10.392339332492726","13.30836551059112","36.41903453035655","15.531470291593402","9.217431726943518","31.24092824620808","32.733378518048184","33.52438685805311","0.0"
"49","15.719323420840064","10.579808781764134","13.642037525862367","36.963557684474395","15.86665049927441","9.525651537355895","31.437806826299514","33.23059410403809","33.88852978380387","0.0"
"50","14.123976253996762","9.879242446152565","12.883642838573891","35.8479102248724","14.989083990121728","8.197837017068343","30.312685073715315","32.48993767447237","37.4015885192722","0.0"
"51","14.716563045351888","9.848773336595045","12.914864590051213","36.07751607293782","14.745478786684286","8.940349451968205","30.993330068274197","32.33670214761676","37.128002334042634","0.0"
"52","15.161382414522336","10.04155605158972","12.902864262556335","36.747554940952135","14.970494731106387","9.080994094820326","30.61895671265345","32.64290379171353","32.73765966441805","0.0"
"53","15.730079463442703","10.206175348124427","13.022800172352364","36.82796923897213","15.33908139976515","8.944817867135379","30.719503451423183","32.889525164475955","32.60955831619144","0.0"
"54","16.217733037546417","10.400812834316959","13.331250397783627","36.73110343142373","15.604630193620737","9.219853860444738","31.020950106099654","33.12838522061539","33.30984968899711","0.0"
"55","16.08398566336626","10.638146405085784","13.779329607932251","36.92962071553329","15.865984142781524","9.421275823164782","31.216677306196807","33.287152882565074","33.526053412643506","0.0"
"56","15.655655208533743","10.81464424569923","13.960097953567619","37.161358795613246","16.0802903708991","9.620354490288856","31.92885736786466","33.24443161926103","33.63559163258129","0.0"
"57","15.573201910774001","10.764475055645802","13.729745309520867","37.14287175155486","16.056781079288342","9.791380838816037","31.928015403603133","33.13584461957202","33.67620491160538","0.0"
"58","15.745337142270825","10.576379071616579","13.470360889161967","36.917136998241645","15.837521376101602","9.693131464241038","31.44341239702653","33.08265359500625","33.66829129011498","0.0"
"59","15.794106998991658","10.459706296823487","13.420337534023949","36.717627838343226","15.688301501019867","9.204197399117016","31.357343997417225","32.97198636834108","33.56915657094978","0.0"
"60","15.645501533831428","10.482527836288238","13.44744490806961","36.6847539296994","15.687513210545552","9.35564877621","31.28015191132137","32.96652706777163","33.47210579756683","0.0"
"61","15.51854562673828","10.468791703733036","13.43211878280368","36.7523463172066","15.65870405548607","9.315403969755403","31.27433790943033","32.967358936395016","32.22766231405729","0.0"
"62","15.415234040351159","10.431278985425257","13.316761251625046","36.39088005546573","15.55595539493091","9.140023240231393","31.17340039382244","32.79009860087088","31.017494897932824","0.0"
"63","15.375240528965577","10.40390147103722","13.154020882522275","36.25911955376026","15.473886757909066","8.904548514644937","30.601442429104196","32.68362459209374","32.5870197707782","0.0"
"64","15.507018767760163","10.404090434196906","13.294191606707496","36.41336649407579","15.559949230893016","9.152115524992546","31.32947898517381","32.8436070874593","34.189132922338466","0.0"
"65","15.470642552925796","10.442861798437455","13.459693796801476","36.80327689894347","15.65422611851457","9.420014315577953","31.627402369142562","32.96228869852489","34.72747895276668","0.0"
"66","15.440160177533059","10.462125169370244","13.502211023414162","37.08390422250755","15.706311465823521","9.548265771102828","31.32497994690562","32.980196420218526","33.92056518521766","0.0"
"67","15.80513508321529","10.383701380392067","13.315804098413798","36.84370795576399","15.610534765402438","9.411103185561233","31.240715885843787","32.911236367300624","33.28075970463192","0.0"
"68","15.99809017860039","10.26813821845536","13.182030169609675","36.48682808966668","15.455375806397578","9.177807115958613","30.911892330822717","32.91979395505949","33.29070696073429","0.0"
"69","15.569168172398854","10.291371933338235","13.301828162030935","36.50106466271507","15.4542130503939","9.10143909514816","31.112183319576854","32.906047688685206","33.39779151279862","0.0"
"70","15.228443664394996","10.521266889068478","13.511217980402787","36.69946506630451","15.595077151068782","9.281588919103033","30.847192215639783","32.92603962951045","33.46638544379757","0.0"
"71","15.412254771161567","10.732682169202024","13.658891948207314","36.860155641141084","15.82308757141817","9.345418790908116","31.401132037582336","32.968669567184705","33.51288620005393","0.0"
"72","15.80992220411168","10.651552166611246","13.640256245280154","36.945837399403345","15.89812391159305","9.440901209790292","30.890738686924045","33.045242845704585","33.56786200643844","0.0"
"73","16.115125466330202","10.493069053419019","13.55766058414038","36.99102008200988","16.043842238907896","9.504046583497733","32.124369775878144","33.165763250596136","33.617038389148945","0.0"
"74","15.990570345397312","10.471564225039245","13.441937803612019","36.87017371276553","15.797421041039549","9.42768894403287","32.03477078292842","33.12912380803112","33.52453513268361","0.0"
"75","15.541418379605801","10.580988788142","13.458356772564285","36.653513688289614","15.636070424723327","9.348926412537397","31.268059424853103","33.016288603061106","33.57792322600593","0.0"
"76","15.357060395851565","10.512601923070193","13.449812749639907","36.671371114513484","15.660794873225807","9.326082519176802","31.259930645911908","32.89578730572692","32.986947483440794","0.0"
"77","15.47753012423519","10.437341593975955","13.391896179158831","36.61096297115213","15.644803899693322","9.213869713340424","31.26120957874037","32.895724579429185","32.82625606764603","0.0"
"78","15.575133105736112","10.459912339866174","13.34645538193667","36.537593616563726","15.631602059508243","9.218305617322656","31.241885923913856","32.90492510290008","33.57284523434862","0.0"
"79","15.542459290249196","10.463959917726394","13.41121816163663","36.74987592091359","15.656863544415181","9.343425327068566","31.266784797424478","32.96298816402684","34.01447972318029","0.0"
"80","15.633955427753751","10.472214743223155","13.528001950839036","36.91302979593284","15.69207229169971","9.440013602179562","31.297491154813418","33.015385365745246","33.819508597205825","0.0"
"81","15.793592006688105","10.494772374389319","13.569000219607501","36.948202819657915","15.720101100887355","9.546792134523757","31.31762171882562","33.033332495851894","33.498535792585955","0.0"
"82","15.789889216599878","10.440795706267913","13.461577963887322","36.84896072893903","15.726171732530261","9.511241342167379","31.33894714646347","33.03724377613048","33.45982348655383","0.0"
"83","15.655525908075546","10.38072669571299","13.346144521906522","36.732763588571395","15.611156036573409","9.29213163573877","31.258180324310434","33.008087627699894","33.52302875360716","0.0"
"84","15.390224472059753","10.488678942996556","13.340820980562409","36.66725233967335","15.500240643494609","9.271537117127442","31.187747386931953","32.92429327012135","33.506053506273624","0.0"
"85","15.26143679149336","10.579194996130507","13.424183994217127","36.64422299240628","15.48697580405285","9.273753073097655","30.70367611073602","32.84747569038172","33.46167321985667","0.0"
"86","15.498245902340894","10.36848570509165","13.398724237961632","36.64896125085448","15.626998477971048","9.291688080031523","30.88845490787468","32.77103690726234","33.362796701743754","0.0"
"87","15.811884289499336","10.349384870200101","13.420543647171295","36.70533563094239","15.828235766111328","9.320352484205381","31.17729895450968","32.92968657835628","33.433289741645105","0.0"
"88","15.916199543097655","10.477449374108717","13.492647980601888","36.81254324366154","15.853110488208385","9.382511691058234","31.428644613095145","33.05756191113029","33.49770186935709","0.0"
"89","15.79054554499865","10.673679300738472","13.577546592168446","36.89066806265109","15.745470214634866","9.412313337748728","31.67721770406198","33.15719990752664","33.612129691833346","0.0"
"90","15.604247322459544","10.738828309267808","13.59944690797839","36.927674256876784","15.711915218371768","9.434334289429522","31.831289551198992","33.144416884945784","33.52368881480015","0.0"
"91","15.570964223322434","10.54374296105875","13.528485363173877","36.825253611567575","15.750148711996165","9.410312227325155","31.290207070484215","33.02422680159274","33.376236295629305","0.0"
"92","15.612880380437408","10.389666954579848","13.396059517599785","36.657510715508046","15.723596685225596","9.298662819177707","31.301423321434108","32.93138856189939","33.4953347629798","0.0"
"93","15.607356009026773","10.457846957939886","13.376729722856375","36.67016988319337","15.649687692655133","9.257754315558266","31.270847724783057","32.935682546672616","33.58662291218553","0.0"
"94","15.614068145791869","10.468858280220603","13.433630397245382","36.767405710885335","15.646970157491497","9.358869626128111","31.269192084240707","32.96026150880477","33.55646442678437","0.0"
"95","15.64252134692699","10.479877235622965","13.485025795702246","36.822272786732405","15.691066767273517","9.468791274437324","31.2930070940628","32.98996616212888","33.52245769905305","0.0"
"96","15.635681271986533","10.470856717263139","13.507898867057389","36.813398828523134","15.714912194541387","9.519083117062918","31.31143809259361","33.00682847346384","33.53063194762801","0.0"
"97","15.642939413227474","10.496867726073733","13.491634850779903","36.77634237473843","15.72469767906549","9.376737382533795","31.317609813009213","32.987341655825176","33.521120409095886","0.0"
"98","15.647587540030905","10.49598152934874","13.455159274482131","36.75200678168147","15.675733121999077","9.261316728345921","31.301327836267905","32.97681430768598","33.46224277354936","0.0"
"99","15.514394442162175","10.485663171533515","13.420207982994345","36.74847263082255","15.58283581507023","9.348875414978389","31.234834859308663","32.964072220350886","33.45006732229104","0.0"
"100","15.441026806185716","10.421881618142551","13.377799941686204","36.69638934895498","15.604777620023114","9.324984060193977","31.114648153261705","32.883438528570636","33.47903642594998","0.0"
