"Time","Input_1","Input_2","Input_3","Input_4","Input_5","Input_6","Input_7","Input_8","Input_9","Input_10"
"16","14.677623493907152","9.006857489750258","12.516206216542523","34.35116430159119","14.754277886996867","8.609422490098533","29.679517061797892","31.54275677561092","31.070110127976324","0.0"
"17","14.795634286957608","8.7855010970789","12.333764239298096","30.503199508232605","14.554036933791325","8.240103540114085","30.618664186631257","29.880043713325048","27.540824016659148","0.0"
"18","13.4249175143884","9.131623899308572","11.4372266390413","31.14508249299712","13.00802487773878","6.59037685235096","30.785181042957838","27.095352916750034","29.639489137222164","0.0"
"19","12.699750120634935","9.57206771390637","10.701969556593909","33.64116946854117","13.916814596487317","6.928505393395396","30.062658930261982","30.826541595272218","31.655549027045037","0.0"
"20","13.86043155076056","9.679904771980288","12.536001679016842","35.45814844079114","14.542670278033022","8.198108769011098","30.03173963394865","31.52336019498383","33.17468660021186","0.0"
"21","15.077855579864714","10.343456950418204","13.124899356239577","36.72699825261106","15.300791376091537","8.670159022087477","30.101246650420318","32.36188567066749","34.32843298397276","0.0"
"22","16.05786997490517","11.151834281240712","12.899653971524456","36.527212881788294","14.866611500900323","8.737986935887633","30.903578249152197","32.38975270628343","34.59142278348456","0.0"
"23","15.535819907632249","11.320725420757586","13.486450642501968","35.29730032565732","14.667625065341518","9.238320966019089","30.46156045986","31.16939935136515","33.7175569261287","0.0"
"24","17.454572467657368","11.266593678110004","14.978340132103176","36.80201075023671","16.542084336439338","11.401212451996566","31.065633679858415","32.41968745384402","31.919657778329764","0.0"
"25","21.96287300459698","12.504227703130358","19.70338817673727","44.60419797811551","22.226725951878628","16.699921502897823","36.12475142723183","39.16044937344936","37.084255105010506","0.0"
"26","31.27917373906441","12.414944108158153","28.144281839642446","58.53782867631147","33.487189546308834","27.803991463285886","44.811174951679995","50.93338366311263","46.49251757366843","0.0"
"27","28.082508534852284","15.972067944151018","22.2169001305457","50.04242608151968","27.10136966811391","23.432132351133703","38.64218696213161","42.63884121274504","44.5767789084382","0.0"
"28","16.107664208180065","23.450353810095113","13.869129123874755","41.32024841551164","16.520820437206865","5.3785424836089","39.10612541696468","35.26385230414884","37.2417982802165","0.0"
"29","15.077903555330828","13.260579138813075","14.146926068203529","37.624854053091866","16.788227732713423","9.816011476430994","31.83720724321839","33.50801566914116","33.400983330811094","0.0"
"30","15.399519932498945","7.048402948706425","13.560003783338534","36.61170381475475","15.777933832385136","9.370291270718223","31.39375383219059","32.87058366214865","33.24252837969686","0.0"
"31","15.240831969354703","10.220355807138073","13.152358582086617","36.315133525041254","15.299930813527057","9.118232780972143","30.9714603259421","32.66601909823603","33.07610325101621","0.0"
"32","15.306253581140567","10.368117192987095","13.259955825745163","36.50807007066392","15.50200842454273","9.149359247275223","31.143333454744347","32.790857101132076","33.25275006184389","0.0"
"33","15.510298292988024","10.429412152428023","13.397290480443438","36.66380371566063","15.607511405420805","9.271931157158887","31.235838711176562","32.90913297245353","33.3201164189547","0.0"
"34","15.604314609932887","10.463001731527028","13.440836355410145","36.73105248868687","15.677950265287643","9.3155277889945","31.26008894427252","32.96052355181857","33.381256491394026","0.0"
"35","15.484933108979941","10.466321286067243","13.167681625687683","36.53082060162663","15.432563998453787","8.975654830690553","31.0741218856061","32.79167028069074","33.38476278185787","0.0"
"36","14.435903802534034","10.297120025112106","12.06812167215308","35.13468775365971","14.065892651933847","7.517166730824013","30.130953928237993","31.6091771107861","33.02462657712807","0.0"
"37","11.106204589312966","9.353918825345408","9.13096675651244","30.67962027531481","10.422539389514954","3.749011584216828","27.117950815124107","28.06153731382742","30.384963399236344","0.0"
"38","4.313594345224786","6.847036612841879","4.925027792339845","22.742814846074886","4.646310428701594","0.0","21.952422770075117","22.7554089323188","24.66271780194799","0.0"
"39","9.551663289118977","2.555107787308269","9.222513440653744","30.175906135935886","11.094357752884022","1.5673060931814065","26.933716131758818","28.36365242471082","26.129563075025978","0.0"
"40","12.944406041892687","6.04147200118103","10.480782874713483","32.61380001395755","12.527635014894146","6.401355051229512","28.339153403803664","30.22354050676409","30.37687807266157","0.0"
"41","13.77836277703651","8.988928452964073","11.273342920673171","34.204128065612345","13.291028186481181","7.697904983700342","28.97594206010274","31.174972346333966","31.01987512728484","0.0"
"42","14.291284189652655","9.587575574482559","12.250418186558202","35.17433840228674","14.51675564349928","8.247557992694643","30.20047847274917","31.837819080362532","32.05060051416976","0.0"
"43","14.744320376059564","10.018865810613052","12.796264223471864","35.77566268573393","15.02180065766775","8.68168857149382","30.769755626321977","32.28583587288223","32.57284364589061","0.0"
"44","14.947093558264575","10.171010511151295","12.990335002909685","36.019098096672515","15.236157071636296","8.87909710460322","30.960133342937837","32.46423187104278","32.825696280619134","0.0"
"45","14.997220792406758","10.21320335307438","13.051166113878095","36.08194401104245","15.297823875420844","8.944805959313085","31.02033059390673","32.50585975105952","33.0516394088802","0.0"
"46","14.97682540235958","10.215221760378025","13.063724492685438","36.08919979495515","15.306558778971006","8.968272766531","31.032765586674763","32.50239383252415","33.192262243864235","0.0"
"47","14.985939152727319","10.240113479729606","13.099873685064217","36.12404309322688","15.335498339114112","9.010538956127672","31.069843694074926","32.51772993776875","33.31179568904936","0.0"
"48","15.255364321658705","10.392339332492726","13.30836551059112","36.41903453035655","15.531470291593402","9.217431726943518","31.24092824620808","32.733378518048184","33.52438685805311","0.0"
"49","15.719323420840064","10.579808781764134","13.642037525862367","36.963557684474395","15.86665049927441","9.525651537355895","31.437806826299514","33.23059410403809","33.88852978380387","0.0"
"50","14.123976253996762","9.879242446152565","12.883642838573891","35.8479102248724","14.989083990121728","8.197837017068343","30.98385708796025","32.48993767447237","33.28010341835595","0.0"
"51","14.60486825625134","9.848773336595045","12.511523146042425","35.21308220925079","14.569881663341532","8.23148469780668","30.1872756769782","31.950419957656724","32.51308724954895","0.0"
"52","14.92049194573147","9.944389427456867","12.634106943724559","35.84017110956105","14.764191100377364","8.625489432372877","30.430005834144605","32.26337165328553","32.53609570725775","0.0"
"53","15.310901117156467","10.131423873521221","12.972088527516158","36.48193841718946","15.224477910139164","8.86281109868731","30.8534116199812","32.73236154472074","33.07696829549605","0.0"
"54","15.89923832442471","10.368007418556548","13.294290621893968","37.14710719805305","15.543339454203245","9.222188152043529","30.730947059194637","33.2051052290373","33.54531867610627","0.0"
"55","16.417869037643786","10.606580670280346","13.730269469016491","37.44377234457083","15.820717510706315","9.529433283788979","31.261730762975308","33.445358944748165","33.879927334902185","0.0"
"56","16.378526073176516","10.878905827218066","14.053919131374798","37.41137453693278","16.200335741376698","9.765498514961909","31.708435048774483","33.44490165533267","34.072166722277146","0.0"
"57","15.923737878350394","10.948018735017182","13.995244018066755","37.30730251674879","16.443803554842987","10.042580911555568","32.4364961223486","33.37170336550353","34.03551254585665","0.0"
"58","15.631992394104465","10.738279777288511","13.704013220232177","37.146476973383784","16.109486518995404","10.069586172021172","31.74988863742464","33.25773790858161","33.87050840975757","0.0"
"59","15.632632437291804","10.496911551422802","13.482721016598196","36.90858039150519","15.694832274728856","9.280545382915331","31.39790963705642","33.086915028394486","33.65461965143918","0.0"
"60","15.655631166167145","10.501321040556558","13.477051740333629","36.72064741664424","15.71794442196601","9.353989428816911","31.301652964908318","32.96191240051434","33.44432705130257","0.0"
"61","15.61495487658416","10.477602936619993","13.439156439169238","36.718277471856744","15.674336666279867","9.328570453350421","31.28465230404741","32.92770797167353","33.40378238968792","0.0"
"62","15.554432200395784","10.447964728408254","13.410677574793617","36.6120012720554","15.620961376628046","9.30044418913203","31.218754911961415","32.91751511505018","33.47770016893428","0.0"
"63","15.486737963047872","10.415305097824467","13.368253970313724","36.59951560261394","15.585427983592538","9.257268919906789","31.212798493961373","32.834125676844316","33.32546521659392","0.0"
"64","15.53159849983005","10.414398450927617","13.351826405536592","36.675006306473364","15.58526541370572","9.226760548396303","31.203913325265336","32.918175014718344","33.340757572219125","0.0"
"65","15.555076672382802","10.447510081607415","13.394621799971773","36.62519791572865","15.63930468598097","9.305218629998977","31.239510240623005","32.9052643792696","33.49350812895615","0.0"
"66","15.367192159040538","10.462338432130586","13.40939004997514","36.47244268311643","15.65874015711753","9.329639171880805","31.270718349006962","32.78957915927047","33.43854351881956","0.0"
"67","15.092631162660089","10.36636428631969","13.238350857536","36.33482453718366","15.53030267985707","9.225283312291587","31.182560938520307","32.67571253814497","33.23945431574735","0.0"
"68","15.103314283517697","10.176590307049214","13.018736500052473","36.22357338870101","15.240854624111332","8.96656576688406","30.903655442043604","32.59338625553783","33.05323563757224","0.0"
"69","15.598189740529037","10.107538596385954","12.999257274150537","36.16624062119488","15.116492789637366","8.713357010731121","30.70384780130313","32.547261670860216","32.974795568726314","0.0"
"70","15.864831237034954","10.285169999585483","13.189393532134345","36.49082558469316","15.415158276555575","9.081708524909104","31.0133899451545","32.75695967989086","33.11814750886901","0.0"
"71","15.748199046384014","10.46914015790454","13.52290813642374","37.165332950671925","15.61306456942495","9.252258043893573","30.806256862121923","33.27709959864613","33.72318085294595","0.0"
"72","15.719502669960614","10.766309065960698","13.927870678015978","37.489820690425006","15.852641613736523","9.439069578166816","31.316458620151366","33.45107398239393","34.12556162354133","0.0"
"73","15.990809897566876","10.661169816389307","14.019164356870569","37.388110607465336","15.732596211593759","9.3767503906529","31.455509195883707","33.29596611363515","34.04955416342113","0.0"
"74","16.260695986255605","10.737350828629156","13.850085707137243","37.187685518976835","16.108438433492616","10.173901447795863","31.794997617751065","33.27945717692088","33.89642861372487","0.0"
"75","16.151750405544586","11.273780369903818","13.690357458558744","37.10820944927659","17.78301210167665","11.903005733125587","32.962337626609546","33.33941006801232","33.85688067107508","0.0"
"76","15.844897941861001","11.00062829921732","13.803569235377374","37.17576713845695","16.622561722118892","11.336791370510456","32.0805304663138","33.37173868804645","33.95025685929555","0.0"
"77","15.671688337981546","10.48341608350374","13.854851508585384","37.09069125897846","15.343323007407522","8.045011948399962","31.458289226750164","33.21350668334669","33.84674341007211","0.0"
"78","15.539451795922764","10.45460110046099","13.439048730569175","36.72414818111597","15.689853812032897","9.403117148009711","31.231666810652335","32.91527414269015","33.43464498177845","0.0"
"79","15.555207803835241","10.473172033288055","13.384215128691661","36.661680084086875","15.670024047453214","9.34134293067398","31.283836781961963","32.91767569105486","33.40135094832454","0.0"
"80","15.639907521001673","10.465189061182846","13.414742286567144","36.75206513678587","15.66721849585119","9.346004391577749","31.26870946137096","32.98240315895654","33.491573360723734","0.0"
"81","15.631743820605752","10.45960726962869","13.42081299077289","36.80959028297488","15.675096635235846","9.364077126148707","31.269035777921076","33.011158979180315","33.54356319004329","0.0"
"82","15.60235753162184","10.483255618390704","13.459047759597544","36.73861637792459","15.687386618361096","9.372365338367974","31.284995816341052","32.95862182829614","33.52828219882391","0.0"
"83","15.605446226296518","10.468463055220418","13.382595648430003","36.53296312417311","15.682297287654201","9.359737867434854","31.29584244110113","32.826257165294166","33.37694807932324","0.0"
"84","15.497486410746879","10.390571627378726","13.218317354960712","36.405484691694205","15.578248428322564","9.232691024698461","31.205342958608703","32.80238986710918","33.23843386020089","0.0"
"85","15.253330894352455","10.338664247698128","13.168099338573363","36.43222103303385","15.412693201320483","8.998277144970418","31.02004282476795","32.80291891198627","33.24303723957503","0.0"
"86","15.095386451370143","10.190729311521359","13.22598076907303","36.46283668093972","15.071537027979657","8.47425269184657","30.785739033009015","32.69816379530588","33.23434727369815","0.0"
"87","15.167960841201385","9.86190250421524","13.11442446702786","36.29030734127662","14.536432637229451","8.157479819309096","30.441382554034465","32.489847500490654","33.02272865039248","0.0"
"88","15.27504972007181","10.174977932569504","12.833073803619357","35.97188627726983","15.275908273115224","8.54412266804518","30.83264013500047","32.32892647824319","32.73341185249296","0.0"
"89","15.545157797781837","10.279915517331045","13.166015964442401","36.2597520096636","15.403010750302455","9.03591159115706","31.02541927872899","32.69196814513598","33.07846675975043","0.0"
"90","15.79983475458299","10.401787775722102","13.459427748388544","37.01306643429305","15.55372876635333","9.196815745228772","30.927414685845566","33.30769794305954","33.76900820973864","0.0"
"91","16.05687099271454","10.650404842046754","13.81885693763522","37.632650764801845","15.805815554536316","9.52308036899082","31.216358403491345","33.509487958727306","34.19767934505007","0.0"
"92","16.23349047610167","10.811019009226294","13.993727204665435","37.61344439648299","15.830040837789463","9.482335287171395","31.3823111761166","33.37194370454792","34.0994729815586","0.0"
"93","16.16130116101565","10.803793045977228","13.890652792735835","37.249594179234414","16.08821718840604","9.990841992662244","31.56282217089582","33.27980183389362","33.86450348422241","0.0"
"94","15.86745344388227","10.968420964320808","13.70729302012928","37.018055018305205","17.428970981275537","11.208781823429128","32.70442246842759","33.2795741461587","33.79328673169907","0.0"
"95","15.699865113828864","10.754333146426807","13.698394749662507","37.00732700260293","16.351411701689607","10.778121560628541","32.18685869873233","33.255273578571185","33.82559981136066","0.0"
"96","15.699378770288515","10.566414124599929","13.708583843507967","36.97449249014578","15.387125608152234","8.428765003074977","31.359095693350586","33.15569606823197","33.7390192708027","0.0"
"97","15.604998397749284","10.471221586459224","13.432326949799542","36.77122481646877","15.693673393548092","9.3872860994125","31.248877558497902","32.94870640865253","33.461344524706206","0.0"
"98","15.580672474353996","10.472435035530179","13.443967447380984","36.71211027640452","15.681207107455737","9.357065095348549","31.284371804289005","32.92566252570396","33.43701662705459","0.0"
"99","15.621516787005847","10.444025810654136","13.373478192215543","36.73750822518996","15.661780975453436","9.34852692081117","31.253320401274944","32.94718731692373","33.469056494636376","0.0"
"100","15.630365228179711","10.448289018619798","13.404226515636498","36.75315334327765","15.656862810088215","9.337367183741769","31.253494848617386","32.98192505732235","33.495571074122395","0.0"
