"Time","Material_1","Material_2","Material_3","Material_4","Material_5","Material_6","Material_7","Material_8","Material_9","Material_10"
"22","10.670672330269792","12.473804842665114","7.658369200786306","1.015917870236401","12.546086407662283","6.079848467005161","11.240872693655632","21.62697026596915","12.521735005367553","0.0"
"23","12.015220687782435","12.215445408471133","8.034218474691327","3.490710813318149","13.143322378369044","6.759024469475625","12.47500401563995","24.763262588823473","12.672527526378573","0.0"
"24","13.001807700531938","12.057995113026593","8.15897631943611","4.754048335458115","13.496137862667485","7.591242231428665","14.328164846025777","26.406186748576125","13.496486035923105","0.0"
"25","12.454075254742335","11.151273821201087","7.552652882039858","3.79674739653524","12.910138171308377","7.275891850341076","13.537142598923053","24.660853468408995","12.605043841697459","0.0"
"26","11.310125647065043","13.131785481591352","5.824303585949258","3.6101259431753556","11.608632979204161","4.049380716398652","12.893295491607688","22.135771099886107","12.342583742260675","0.0"
"27","21.923373511418024","17.95961698028825","17.485864749322037","30.163110709000854","28.3996894926306","13.887469011412797","28.62519967121359","40.10943638829166","27.3889296270567","0.0"
"28","26.644537749726727","11.52240327189149","18.46322206003062","22.592648345778148","28.9371710981237","25.352840990117116","24.213370494768526","38.62563402045833","22.969796953678213","0.0"
"29","27.00004445375415","20.340755273880173","18.502900797997686","23.773688028511394","27.033251824280683","21.891170826237932","29.284961768294202","39.370432352281526","25.539981212950156","0.0"
"30","25.8138078357112","24.593660844237874","17.434812835734604","23.1996332905357","27.337374589900048","20.652511368567257","25.6094418504004","38.247937565649195","25.20837279844065","0.0"
"31","25.699184200953603","21.96194928049181","17.35998980571425","23.055204351771415","27.59298632560404","20.176891854720175","25.889917772340443","38.15657827147103","24.994468158646896","0.0"
"32","25.465498458089797","21.87806242929423","16.91067929264352","22.679007039989468","27.340307076719192","20.063114613565265","25.654432716446262","37.86535967325929","24.798656801642238","0.0"
"33","25.163045525034438","21.82187785539749","16.47540577078206","22.52521529317228","27.214662406257776","19.9031401803684","25.542844520863284","37.72282107815238","24.804336759570397","0.0"
"34","25.090755931625882","21.818707224804204","16.214421104412715","22.53908102558153","27.16671075437271","19.86534568727554","25.565032014566107","37.7270994829846","24.805991842727277","0.0"
"35","25.214296552805866","21.83131257120421","16.245197362635604","22.773960267654925","27.421080688590262","20.20821305680427","25.79677896258652","37.92284726833315","24.836596851558056","0.0"
"36","25.92551617381998","21.988737344883685","16.73550559685402","23.833671270905768","28.425548030734063","21.260950630537543","26.567903086584252","38.82261378406565","25.11527755334721","0.0"
"37","27.544307586254043","22.80963391162966","17.84331225445526","26.258256719942707","30.14235444297701","23.023063106711675","28.485225994508113","40.65103033043912","26.86209594764281","0.0"
"38","29.45998956581836","24.696814806101067","17.66155201554974","27.860778733009322","30.5426720217384","23.023063106711675","29.766649177013097","40.82621516679289","29.018880970390914","0.0"
"39","22.15713395093642","27.190697660110388","9.57062086461877","10.509006686647336","20.856315376664142","21.517772862568684","16.74029997678541","27.84843592094197","22.38920642340088","0.0"
"40","17.405839407217968","21.665281649305694","7.737788305755265","10.15827395711666","16.41421555835614","15.369709411636915","15.564900590983779","27.470221485729645","18.207718001274174","0.0"
"41","16.891472924456036","14.050047930180941","6.658647898215921","8.617165010200733","15.40203549280267","7.976398479767357","14.723621394643805","26.5450186856792","18.046838074570307","0.0"
"42","16.307562490633828","13.23834074072353","5.37867271500127","7.528652734418628","14.092168643204474","4.635705588303059","13.235908390903809","25.797346453196315","17.139771563934254","0.0"
"43","15.776331646484465","12.72427137064146","4.537837381658379","6.79214090506661","13.532232129055531","4.057896403820077","12.538620707767539","25.244515469715914","16.650642683961955","0.0"
"44","15.410068717631836","12.46827634410563","3.9880284839720543","6.343180647505466","13.220814421820906","3.7323725096064084","12.20554370896366","24.818046489465328","16.29373064749545","0.0"
"45","15.140679353180326","12.32616520886665","3.533302539673656","6.034804826829135","13.045760382193448","3.5508901525537873","12.091966597064843","24.591592323755368","15.910175724820883","0.0"
"46","14.886663178750815","12.211919260965042","3.2096734598418495","5.735687177077521","12.90207404157271","3.405306405940951","12.044585824754549","24.403302304695107","15.625089769513716","0.0"
"47","14.567647415276234","12.064169280023595","2.976535355207887","5.3774742537959614","12.73053497767044","3.2339376554803723","11.965345931301925","24.16426040629229","15.41932108987882","0.0"
"48","14.044158960759544","11.823441693029134","2.6233283022661817","4.801949671964174","12.443886701540393","2.933715546883458","11.751892553636981","23.761383350621543","15.218162610593579","0.0"
"49","13.619862362890677","11.698504926666514","2.3481848522019835","4.288738832247916","12.210713289887495","2.7290737675467205","11.702253706510918","23.29000900112962","15.120966412625616","0.0"
"50","15.030428946321296","12.452184531992787","3.20513962069285","5.534283563273037","13.173536963267242","4.202909008448829","12.397724477272114","24.189437295044417","15.953179160518445","0.0"
"51","12.832140339653428","11.576401587758866","2.5862028556394288","4.624807432771231","12.44816994868459","2.345004772724242","12.633432085445197","23.8679002795389","16.0275232354026","0.0"
"52","12.237946257509943","11.243801691325343","1.9827978333502227","3.206501671625557","11.801977611619709","1.3471080512164715","11.608509649272523","22.825135331262448","15.530147582935488","0.0"
"53","11.885157728324312","10.894962796199787","1.3318809506153957","2.3071927926385403","10.957707339545337","0.9187886357056043","10.586500455837598","22.08646808791972","14.854765221314576","0.0"
"54","11.491690667352026","10.604895680070827","0.9819593422351449","1.7292142231777878","10.554261843480576","0.49457467890005813","10.51153433650094","21.753303432921022","14.445975423049589","0.0"
"55","11.32611055109113","10.373713732384429","0.6135788206338084","1.900580791686961","10.347765222360476","0.20307415324493955","10.392829488631435","22.018569041402202","14.285134324356067","0.0"
"56","11.81664826331033","10.235618698113418","0.5417108662945518","2.742850574698135","10.21408040902578","0.11836012927156142","10.35770398222563","22.661759519746546","14.384797429014213","0.0"
"57","12.59021315934305","10.466580767551779","1.0288333669560048","3.6184782626464704","10.412989360270519","0.17493884848512375","10.251679056450108","23.193119739012428","14.815527041621731","0.0"
"58","13.004115063149856","10.96908945841532","1.6544965168587105","4.260055338005435","11.097621149590088","0.5427995561875423","10.975172066661443","23.515835649151665","15.396921600322205","0.0"
"59","12.889493147687524","11.145598286765797","1.7267753420787961","3.9253500690950656","11.344017229241656","1.2850652734414152","11.10773015873584","23.429249779556525","15.330502156642016","0.0"
"60","12.84840455742136","11.127199954440306","1.709274563056825","4.050019906668594","11.302020665378494","1.2029993458626105","11.200510790074539","23.464569075010036","15.444456498630398","0.0"
"61","12.850514757085865","11.131799453183351","1.7295828323699034","4.0254841499665845","11.336138577121424","1.2082951140661033","11.16204581517076","23.413696257281835","15.404689833825856","0.0"
"62","12.874107144671662","11.140708619180732","1.734493992891549","4.112693251232505","11.363789503677257","1.198047385799349","11.190655529806598","23.38379224084179","15.30172766491411","0.0"
"63","12.847161967957161","11.124056915905095","1.7204407125985863","3.9617776793108774","11.30833946182588","1.1726321330451637","11.110725410806225","23.400233345009816","15.384993209855834","0.0"
"64","12.712215371556766","11.072197226784436","1.6775503633081517","3.753021000807891","11.245125563266107","1.123336456479826","11.04047551172734","23.179679243729343","15.19000185701801","0.0"
"65","12.690046842510359","11.005020932690108","1.5889799648134373","3.8066442136881764","11.149998471550052","0.9890129931074235","10.960835543121341","23.175441754427307","14.981896380048358","0.0"
"66","12.810542871131783","10.983121662246724","1.5569761510368778","3.8564421461400973","11.115946051545677","0.9570797076278518","10.923160698716996","23.2386817087935","15.017981863237438","0.0"
"67","12.783706310059658","11.067001406269943","1.6695147886656247","3.6390107095637476","11.20264473509598","1.0518444903489068","10.993516335298679","23.112053543317217","15.064637673613495","0.0"
"68","12.316363186843585","11.149250358997229","1.6461370644042783","3.2563758925798885","11.329827832978728","1.245994621346807","11.166956383333712","22.830859157199807","14.993027593157198","0.0"
"69","11.524607352637165","10.967933802076992","1.313043060606982","2.904258018775922","11.135531939991417","1.2649440636475586","11.024741986606983","22.582262132579373","14.76618601342187","0.0"
"70","11.36125975457437","10.578175009809927","0.9579373822876421","2.4716704715772395","10.627213690481712","0.5027938333693144","10.236414096910526","22.281144042477653","14.376420113316952","0.0"
"71","11.723971917250875","10.39043109028557","0.6743196410341598","1.9008781730709496","10.49576136286246","0.3082509767449171","10.251007000651127","21.855457224514936","13.780585569160818","0.0"
"72","11.98686377840456","10.130445100957433","0.3400353016376201","1.8334734394203902","10.198878144768337","0.13918702876887018","10.302344019710787","22.003256243657383","13.673509680850652","0.0"
"73","11.92132168685011","10.450412762446707","0.5420551853119256","2.320628690327386","10.517574623182757","0.4469182629731281","10.563423784140742","22.514510800570175","14.11419488673415","0.0"
"74","11.727049573182402","10.776386124292666","0.9016355165995463","2.5294873785641734","10.965718249717654","0.857078901171439","10.87473189981742","22.573452825773114","14.274206282526748","0.0"
"75","12.039804255411122","10.574407561058296","1.3736881369602867","3.2983505558011474","10.453286310612734","0.4285529753288441","10.37509795480239","22.81700519010112","14.737707178922182","0.0"
"76","12.81704621431512","11.023793610248763","1.9446283221363507","5.32424760041813","11.845204813820734","1.635424997907898","11.37320374504689","23.68947653489144","16.104232384061472","0.0"
"77","12.584703940302278","11.351640445470524","1.332343754471232","3.500621156244334","12.505858629480503","4.29248126109345","11.510362656423151","23.08674228084788","14.949589707540978","0.0"
"78","12.668474641745158","11.40417545750563","1.7364400579669326","3.8191688498959837","12.232346603621115","3.1771806139579724","11.841839545469881","23.42357742925519","15.358860383466114","0.0"
"79","12.568169034091767","11.342525793725322","1.7321705796464926","3.7101048533191645","12.19356805130255","3.1910405228732257","11.639801771021336","23.235847955823985","15.237010318824218","0.0"
"80","12.495658009509125","11.328511139722137","1.6770647119858957","3.6163658983869027","12.167550604980514","3.175211453915008","11.593650189731441","23.112375726412132","15.141962111527238","0.0"
"81","12.552691358277613","11.313658409899617","1.6367978241964085","3.624330024056122","12.144792843705478","3.1525973630855133","11.581005416339165","23.129421138477756","15.128679901683917","0.0"
"82","12.572599859980544","11.2649177034588","1.5703299441698482","3.730417635672995","12.114134004985033","3.1405632124969833","11.554904911775495","23.22865646622967","15.170934276546763","0.0"
"83","12.52320813943373","11.278117306349579","1.645209446531031","3.871459276207749","12.109486236011596","3.148844985924888","11.531846110111855","23.32186972350968","15.278511254353747","0.0"
"84","12.556638205815062","11.326698657751734","1.7151348063602372","3.7747437481064896","12.207198477477062","3.2617494513099508","11.593165968686797","23.180839006682675","15.236387647445866","0.0"
"85","12.669471188496967","11.292574812753209","1.5410095306504896","3.449870888432398","12.295560729069889","3.4345022303701755","11.711186231039711","22.99836716793247","15.022229190870432","0.0"
"86","12.608442280133662","11.346178309271155","1.2777720331763263","3.111829805868147","12.400219891528636","3.7135973043637382","11.742677102360558","22.931446934117137","14.862736564241287","0.0"
"87","12.264742233449379","11.48779555238048","1.2965894827141224","3.065581751310039","12.40489347287566","3.2248365196422673","11.731861358573953","22.97159607099834","14.934247075318101","0.0"
"88","11.922101119010398","10.755468690593986","1.4985755548148605","3.196126494947451","10.841078402362365","1.7171810456002148","10.646836717080323","22.94098363901155","14.952679569604907","0.0"
"89","11.54910050356089","10.656947516877356","1.0993816130486587","2.61075871522689","10.692372936433355","0.6455597791548787","10.25720915713593","22.200513284737585","14.267794459228675","0.0"
"90","11.448870088973514","10.530220012782815","0.7955675233118313","1.8398699615140455","10.557785923240104","0.4417784336099379","10.245888094786492","21.563986992024397","13.620532581556354","0.0"
"91","11.522263967887257","10.303464617551462","0.504108437610957","1.5292404061156766","10.314778416938571","0.1452315020292304","10.305196098547661","21.848806086328757","13.607182958275809","0.0"
"92","11.71507340286935","10.276174530556618","0.57738600056451","2.1742064621662562","10.34954648933999","0.2781358496008601","10.53848810616979","22.589213564214752","14.210137723994727","0.0"
"93","11.999449728466729","10.554822949563146","0.9407885857482248","2.894977293176007","10.75094767842417","0.6010882713340695","10.84678674849807","22.920223129146752","14.58750301099546","0.0"
"94","12.420489428388333","10.720238852408544","1.3891107586298022","3.628605802666766","10.428021081340562","0.33782851905266187","10.455450574735588","23.067785477810162","14.931330176280413","0.0"
"95","12.866558124461102","11.14120330188332","1.8918437537879087","5.052787801283239","11.600046151807614","1.228828880159437","10.978892753792511","23.59466630206392","15.917397363959665","0.0"
"96","12.577090913512556","11.105679899699895","1.4519065104318256","3.6182805564635325","12.144033602851955","3.166815679141531","11.408989642980364","23.10905470107093","15.052121852007467","0.0"
"97","12.65527572374295","11.206175322878043","1.726366404643878","3.8106216411003504","11.89013976329108","2.352679595440198","11.582402179168412","23.373181654569425","15.29462166639474","0.0"
"98","12.596116390196217","11.18175813283936","1.6850987057201636","3.821698299415142","11.888452640651849","2.360817115710509","11.470249873207877","23.300451137719442","15.241865205528054","0.0"
"99","12.53129981638658","11.180734094426818","1.7176828879193087","3.796850615454915","11.88064871672288","2.360795750438984","11.445461060817362","23.22258672095386","15.193767786866127","0.0"
"100","12.542790246602989","11.124066377229386","1.591183848917105","3.8101579220160873","11.853610691006612","2.3571589953151424","11.395064650559213","23.1823332223875","15.160352497525704","0.0"
