"Time","Material_1","Material_2","Material_3","Material_4","Material_5","Material_6","Material_7","Material_8","Material_9","Material_10"
"19","13.101327475975978","15.547418747675094","10.416932361373467","4.0107229150646955","15.010250103914256","9.64688340117823","12.380659140505955","22.60186343809855","14.63379328782795","0.0"
"20","11.965250757246382","13.965931614987175","9.09663597744477","2.2711662637136474","13.915507505086694","6.765637826431503","10.62233121005767","21.979980450658047","13.750869066646741","0.0"
"21","11.272667057362938","13.179887035005487","8.520712569528138","1.3777654971991542","12.871831764885432","6.199303870091689","10.849788202230418","20.990953734984522","12.387484224241362","0.0"
"22","10.855157527385185","12.842037129789734","7.9377194541048395","2.097531630776614","12.775956653368128","6.0117420788362415","11.65863503970703","22.07830952578184","11.887895367650579","0.0"
"23","10.61322168772505","12.092307342002076","6.681446093181361","1.2819101772417856","12.397182126047094","5.66216606134861","11.86700444514127","21.892033619801275","11.775208056732385","0.0"
"24","11.572390982095953","12.079249101343933","6.755723562785871","2.688246016314179","12.414309749313057","6.042576102266452","14.881141819034312","23.009276449955205","13.465026742185156","0.0"
"25","12.16546212598841","12.120841452194872","6.9259665184241435","3.8334538873247133","12.954939685523186","6.623892952011468","15.79816577157254","24.151773586499274","13.756438935106312","0.0"
"26","11.662314173786609","14.265825708475955","10.369106317958918","8.129789037431417","10.838263811149911","4.070790886317191","14.452389318293609","26.84846304076411","15.861857624610778","0.0"
"27","16.811928821100274","13.51733732958901","9.338933605067101","14.687542290746414","21.11906416030843","8.908152908363004","18.70276245871578","28.671558762408466","17.393833909838452","0.0"
"28","19.254949316103797","14.254580754949274","9.717061617074494","10.001416752677821","20.83212656236846","13.243674493411586","17.67425918002568","27.580145569295258","16.648184451940903","0.0"
"29","18.70631154465756","14.810487654990435","10.329046204185353","11.588002107419381","20.172696973017942","11.469197220578453","18.688033132842587","28.491463051647163","17.367315607474506","0.0"
"30","18.951802883860342","14.79236640954142","9.719509072324671","11.705602536161546","20.110648796855955","11.112676554747962","18.761712170684948","28.447132812369016","17.95673315816171","0.0"
"31","18.356399726685545","14.487711904931045","9.255546038019773","10.926464549116355","19.97898731787365","10.440738696336279","18.49977972095266","28.322528724215758","16.939213748945058","0.0"
"32","18.16259321267121","14.17840705667966","8.605185347639244","10.503392645263563","19.736920369164526","9.851607846226887","18.30551544018889","27.58412553186784","16.315454491434735","0.0"
"33","17.882676223533323","13.984578024748304","8.217560287679419","10.15225945669793","19.573561693301002","9.236140919980967","18.133635968586034","27.296868563222283","16.52783011316607","0.0"
"34","17.74417538612937","14.33194379183061","8.378144830828823","10.24904170260401","19.467815919594976","8.832514190395157","18.18648008013198","27.480561236571663","16.5012100289815","0.0"
"35","17.87441849566206","15.0393312488677","8.708630185733144","11.463595936756091","19.961933745367492","9.207473529375587","19.079838923671833","28.69903539815963","16.26407705186034","0.0"
"36","19.129425170059545","14.079904880221102","8.43017096139536","12.303199356251866","21.787774397670248","10.561439630456922","20.700932944461016","28.254017844158344","16.665405181065005","0.0"
"37","20.813834694927586","13.053635268228515","6.133940702179623","12.618374558892484","24.769360121419904","13.464391557628915","20.669240763264956","27.260140657471155","17.403240289812608","0.0"
"38","18.628520137154904","13.992161715912998","7.218462961801071","6.282719408189834","17.249132754178895","10.229343613308123","13.79701676585379","25.671159198781634","17.237716717063336","0.0"
"39","13.898336034575179","12.860981791627426","5.460605363102438","6.349198513135734","12.77817533104223","3.3364665315501973","13.514652415938002","24.898234028643785","15.630962726699046","0.0"
"40","13.71517910775147","11.948906861516214","4.173702897295566","4.597934696680852","12.480007257468259","2.4733536225812633","11.797506824054404","23.688073338607843","14.784148339859113","0.0"
"41","13.16897620886412","11.51050885780872","3.458924432219454","3.995730095664764","11.848761676407458","1.7866512789755782","11.284508630264103","23.14139691025588","14.199436536130746","0.0"
"42","12.901362580958942","11.322512515990834","2.91642885184923","3.5514563007580255","11.543035039544447","1.417510102707284","11.033879534422343","22.91679747073696","13.652224921419453","0.0"
"43","12.770515490989684","11.257852628067821","2.5243466261851064","3.348602392075275","11.41640658848246","1.2648721244738728","11.018929469036662","22.94546588365665","13.7903044566855","0.0"
"44","12.729945140531807","11.250149256762008","2.236719659498494","3.3276100092332888","11.37427193473208","1.2885533875456194","11.080475375513721","22.98193985406556","14.467316321900839","0.0"
"45","12.69846354331999","11.25228968307728","2.0188591253043615","3.3690100005121204","11.4040253106048","1.376682173693699","11.113543094057801","22.948960225503164","14.919876717477145","0.0"
"46","12.648952703451084","11.218522286946783","1.8520390878826678","3.3369997103237683","11.374296865218405","1.410161924417441","11.080372025933652","22.83719340430699","14.916784083791978","0.0"
"47","12.325927077821833","11.11721226901612","1.7202246748587564","3.11754589791645","11.234692621346818","1.2904522211473421","11.001395378050884","22.64141121468294","14.73659165344092","0.0"
"48","12.204020141953599","11.180395697139609","1.7206984173640416","3.009093193437621","11.26501936045905","1.3034376279446713","11.059543190354102","22.585532811846367","14.73664923589208","0.0"
"49","13.003262837745337","11.801763616150076","2.6652381490718295","3.7229061327896775","11.95306957957592","2.200440550486567","11.734816966311222","23.302331950718337","15.150506642043833","0.0"
"50","12.677225597613294","11.634213564705883","2.2534687800747513","4.383702798285524","11.972022013584835","2.065818305246436","12.28818170890246","23.30806163428469","15.287141252244812","0.0"
"51","12.063800617790935","11.051554757107644","1.5099989668879623","2.929867797052724","11.34307642903565","1.2691913731153588","10.832792301038353","22.401281201099764","14.767033465816981","0.0"
"52","11.701471318153372","10.719023205285211","1.1190723476312607","2.2630099837276108","10.794311321725061","0.7872864118552136","10.529661951454504","21.415887892542838","14.10572581003571","0.0"
"53","11.223570307199974","10.61332447360928","0.9616116061625438","1.5006054861077724","10.597336445096255","0.5276348330302306","10.827539356765323","21.082823346971256","13.783387768650556","0.0"
"54","10.936767192318426","10.531677848301582","0.9126847199116183","1.533127172837792","10.465346138674647","0.2791213731327137","10.360475309314742","22.07781680855411","13.900467454452423","0.0"
"55","11.774502911974851","10.508055500059415","0.8074133049758544","2.8865718459296015","10.509838856201988","0.20748221541341777","10.54824722430049","23.262102673289267","14.298831257728278","0.0"
"56","12.797908805780759","10.463518289706311","0.633296465401625","3.5716640941706688","10.526602747624425","0.35142458169442414","10.369651478010212","23.15591288198634","14.696402782716486","0.0"
"57","12.610946859156984","10.625937773867618","1.099455894548493","3.554673180233041","10.73870530989661","0.6070982921849999","10.49288784215172","23.072678938966185","15.090420051554396","0.0"
"58","12.534626003997063","10.709229209932966","1.383803903611398","3.494550168106129","10.757920834808441","0.7099182808185386","10.443413863510138","22.98244015561751","14.983011009331943","0.0"
"59","12.561522838508495","10.716863100047437","1.2874636958208336","3.5139900664311328","10.822355242284427","0.7568077820836322","10.509342505313926","22.96361083224918","14.880026426385434","0.0"
"60","12.569880597255999","10.730207071793604","1.2966572509528567","3.5110058277482366","10.832873524423666","0.7572325881484371","10.52506879482978","22.984704232871103","14.868320565404817","0.0"
"61","12.607112736209391","10.730589513182125","1.2960559501617888","3.5929393658635114","10.836561317401499","0.7699326241199969","10.569341581873974","23.064205926189107","14.951104737225977","0.0"
"62","12.696185382623042","10.867190877735105","1.4221470024697516","3.674204692040447","11.034441302503575","0.9676421037000306","10.679992193266242","23.057576227354073","15.02835615712854","0.0"
"63","12.596080123199187","10.700536066919886","1.3262507530726728","3.479172717758928","10.80749174133914","0.7658450029370454","10.516310578411275","22.972043690690153","14.817618828690634","0.0"
"64","12.528512734078298","10.610275917209854","1.2221682376394505","3.5372291258566904","10.672904681568857","0.57748587257371","10.374648559037112","23.245693729855258","14.82935561543153","0.0"
"65","12.859498494563116","10.593917455763787","1.1864070349207192","3.927483879645353","10.651622268009477","0.6132408964842426","10.294101809361077","23.25707803009136","15.03140896070802","0.0"
"66","13.084689182055975","10.633168750488311","1.3017890010340245","3.8902153171982503","10.809473846735266","0.7872868784012939","10.39956486947996","22.569191483876605","14.980958777908214","0.0"
"67","11.501868017732042","10.71062703317439","1.4415080622731469","2.3030954892693627","10.692498126417409","0.7760113861755689","11.028568896611002","21.324646541838632","14.331520956309951","0.0"
"68","10.8445607620696","10.5730783940055","1.1323863601694955","1.2431793929932564","10.5264867428857","0.5699440382008494","10.865333440064099","21.075142950396263","12.967137408178194","0.0"
"69","10.805429912814247","10.332910943976081","0.6063832856082058","0.9731361950385407","10.381783545701136","0.24670067383263056","10.857649170145656","22.122164615948893","12.853561154345977","0.0"
"70","11.895343402465626","10.387716192815553","0.5461544002195126","1.8771232724444844","10.61492078780789","0.42880215733862764","10.959277862951168","22.912198282237693","14.039012444125921","0.0"
"71","12.523585951837237","10.72989579593069","0.9028385152047053","2.2373631802011458","10.886939698627883","0.7462882112726585","11.209801643366465","22.47449813036255","14.5143355333806","0.0"
"72","12.070260450219033","10.663128315896154","0.7119567275668599","2.7723283426350966","10.916450349610088","0.8147945648410694","11.081411356179881","22.347096427536325","14.58897820183425","0.0"
"73","12.398517090656238","10.851641393140508","2.517319301296786","5.133092470245467","11.103358905801256","0.5883573166764113","11.796796247381266","23.280934503830302","16.124176351699695","0.0"
"74","12.34708644151754","12.622164274437193","3.5193492467922285","4.09180593520909","13.589992565929323","4.469999959188049","12.756821734216096","22.81964471417769","15.102611710785498","0.0"
"75","12.717024496792204","12.899068643880197","3.1922585908969667","3.830532703758823","13.69884209085667","4.069862755231221","12.909794284295954","23.236507203343507","15.247439380879257","0.0"
"76","12.788613436338373","12.672131616404975","3.2927131795837727","3.970490993439505","13.461182135450265","3.65217944695457","12.832209298279036","23.229596313304686","15.32558166087231","0.0"
"77","12.799837851576779","12.656063768409796","3.2695792691338172","3.9984024675536016","13.47490829596136","3.666673725765338","12.750960460186642","23.029098160748134","15.237336220791635","0.0"
"78","12.828461447651893","12.661275612786499","3.27731722423408","3.973608340984326","13.498544827280874","3.668108706361882","12.765632593769258","23.01323993046409","15.286223402456866","0.0"
"79","12.661871890482383","12.64135677809848","3.257603233348685","3.77310712804817","13.461172751476907","3.6264289164275105","12.749438592554027","23.206390326928783","15.430847288754638","0.0"
"80","13.005811898552384","12.61238505808453","3.197722034427536","4.227703390112186","13.400668043146759","3.583291711712441","12.671975111921252","23.251573738530745","15.888834116973024","0.0"
"81","12.798443925450004","12.616904777957378","3.2747039588903117","4.349325270137628","13.479854198412637","3.741623714010357","12.74362839107827","23.183224488707932","15.66455095763124","0.0"
"82","12.114041917119337","12.710232492594708","3.5323122089338015","3.224641768108493","13.683857407727652","4.018233513307947","12.995757948381918","22.965710960316187","14.680153413374613","0.0"
"83","12.210211639314757","13.184150641124893","4.088587664995552","2.9779901352774663","14.17044199326697","4.462764599899128","13.014745560481899","22.858799264540856","14.352609182422773","0.0"
"84","12.485093398428075","13.856721528891486","3.9595878700398055","3.3877669823001986","15.253636184535397","6.084696800333915","14.53032707446895","23.158860969281054","14.763337561561691","0.0"
"85","12.657933722122387","11.942489396202816","1.4805344649652974","3.6345314519196763","12.284244446421013","1.0075422852130158","11.688557377318372","23.76580630503387","15.654624489414143","0.0"
"86","12.115890524855141","10.968081370232287","1.7233655255851532","2.9343082968495127","11.133261163542363","0.9990655663792486","10.848619856789387","22.765113895690565","14.582608033003762","0.0"
"87","11.799497111934555","10.907839082187666","1.3799578120439602","2.3596086548844313","10.950518369920514","0.8359437421973218","10.57860406625382","21.65285870557567","13.422496384864425","0.0"
"88","11.411683325201388","10.857188779301367","1.2339557183549132","1.6541969125867424","10.77595628241532","0.5570039399115143","10.746093070755197","21.172472536280814","12.965138885610983","0.0"
"89","11.00996974851034","10.797455267520105","1.1053848001387632","1.4282644512715261","10.597547438839076","0.21071688317917653","10.687315360069855","21.9116675252704","13.92010116960895","0.0"
"90","11.443509532633664","10.692964476795902","1.1181428251568726","2.5811951422642645","10.553566561754028","0.15531628118792018","10.632968413289419","23.1436106795624","15.125839433394429","0.0"
"91","12.55154423973528","10.64652201986408","1.127397340125016","3.7216679116762257","10.642457817947692","0.4101690927630518","10.468491686153754","23.292350061333217","15.23545893466583","0.0"
"92","12.743894607329993","10.733360284696076","1.1388785690619732","3.623526350773245","10.776899344948076","0.6599396532020295","10.540159087223898","23.037396439405704","15.098523730518295","0.0"
"93","12.558701222931953","10.786563408741936","1.204476072940515","3.6115793700874166","10.868760752481428","0.7642070502919601","10.644463162539305","23.07658482028026","15.073251842011576","0.0"
"94","12.58443567374508","10.797810751297035","1.2363052021499146","3.601034903349295","10.90010796023933","0.7988536833776986","10.685887486428436","23.069215769790077","15.030740478203567","0.0"
"95","12.614113134613039","10.819712019116677","1.242655006711241","3.6020774483430027","10.92353228811734","0.8207471031730241","10.748070551991514","23.095687795694847","15.040792287534465","0.0"
"96","12.780907737449354","11.278916272652744","1.791426169131428","3.8146729619792428","11.370520818248883","1.0879816511348972","11.447837409444011","23.295869458157483","15.062042999469352","0.0"
"97","12.727556859474554","10.76818163891757","1.2693562904553708","3.8406936456733174","10.979754010383619","1.0680601145532667","10.656304584852414","23.204112004334252","15.26711151959736","0.0"
"98","12.594041699426533","10.658652810523119","1.021083871288298","3.532081519322832","10.783846069632096","0.7929621956134011","10.400333834097022","22.968851303825133","14.984063794920232","0.0"
"99","12.482447228805711","10.58591343432072","0.8994424010789738","3.5147727153514023","10.678262363515007","0.6129368101379531","10.280171018300148","23.157862366329578","15.302293621435576","0.0"
"100","12.711207772329857","10.5691611107384","0.8563933817414819","3.9628652195546543","10.69785028201889","0.7249726168142433","10.305418217723698","23.28617845770254","15.402903101619229","0.0"
