"Time","Input_1","Input_2","Input_3","Input_4","Input_5","Input_6","Input_7","Input_8","Input_9","Input_10"
"14","11.791456160179258","8.898529356362666","10.105181752534971","33.06409497851835","12.597962554674787","4.714475264738297","30.43420507460525","30.433836178412317","30.417618532419162","0.0"
"15","12.732326793361068","8.956186428655819","9.436996189287234","34.05723696270517","14.101995220259102","6.5711247737084575","29.399130596363452","30.669202717199123","31.79990063694366","0.0"
"16","13.827535526270772","8.533678398625336","12.353707378618651","33.55200855444532","14.518072116889762","8.162127048552858","29.491695886095005","31.327219952087212","31.140556421968697","0.0"
"17","14.662012676838478","8.445868251689665","12.317217593185026","26.336247793577","14.597136514832854","7.905251455151001","30.566186097254967","29.200950264114468","24.327379594034827","0.0"
"18","13.026605273663296","9.125676450468806","11.365193551408007","29.643560000058397","13.199061229427162","5.2169980184485585","30.340574708574856","23.158507120861096","29.499729532560295","0.0"
"19","13.048200962348707","9.253255408616651","12.271038432557088","33.68716392695171","14.088519932289117","6.8161410774487505","29.146614364346462","30.739173492584705","31.183032400655616","0.0"
"20","14.474438553797395","9.609441374543222","12.990385494497886","35.737967205858155","14.828262003828875","8.683093315304067","29.97853691472647","31.411528457629494","32.529828670287785","0.0"
"21","15.333363218801827","9.847280451475834","12.839983920043544","36.67461693026733","15.452956977528126","8.671279393100628","29.952556410755538","32.38655897531398","34.28025207892123","0.0"
"22","16.11545287145802","10.722232185270396","14.193816216873536","36.02733971410354","14.7687603769305","9.094684224671054","30.611426369264635","32.075564538988615","35.410465678994086","0.0"
"23","16.596161196102507","12.655489511008184","15.863045406071949","39.13494235206357","16.125894271092562","10.289634719593218","31.810498094453916","35.67394595821313","35.32622063840931","0.0"
"24","18.120950394267975","13.993407171896695","17.98396987271966","40.682644805900345","17.59121481284719","11.171658762073502","34.42006102501341","36.525907093704255","35.21295945283138","0.0"
"25","20.55498670933373","14.943074216011231","19.220896904548926","45.43090478914196","22.501385777710343","14.602273364831962","38.67959458976849","39.003942610859184","36.291821369907964","0.0"
"26","27.29038208926417","11.775503915821533","15.819568196034826","46.544311896145466","31.757888381868263","21.382052737261358","41.423273053632386","38.10914533757316","36.87994283228484","0.0"
"27","18.982886972757804","12.277097665682328","16.1420319339854","38.90272522213443","17.586477101371088","14.765968857368065","32.54964246514428","35.12281864959124","36.09805616433931","0.0"
"28","14.73454949818766","10.896917792709935","14.032631076977456","38.017007512711615","14.635767220572815","7.3660776362526885","32.027951877467636","33.71118400187863","34.2975045669269","0.0"
"29","15.025197429658167","10.141213450963098","12.8464487861131","36.13651296690149","15.29364133931618","8.88360006566657","30.95574823970116","32.52292950511877","33.139879985309804","0.0"
"30","14.486800836472646","9.941597590275515","12.85623823041596","35.55308868225965","15.156926252148178","8.653054406825387","30.780254874989282","32.251230676815524","32.030092140547424","0.0"
"31","14.819832646975145","10.047017561004267","12.894263314906274","35.9106160727939","15.168231843812306","8.77735500529042","30.896058197766664","32.08551638179385","32.5752376610398","0.0"
"32","14.997764457051828","10.270408335264696","13.251352709638434","36.2992529921459","15.398538090142987","8.995283881744127","31.060101566603702","32.638882555673604","33.25554322502688","0.0"
"33","15.30455901736957","10.467526860091374","13.44774950922045","36.711344803594024","15.5779705515808","9.25208646665212","31.235560313451963","32.959666143648306","33.15127982981713","0.0"
"34","15.504638248099802","10.116399634657409","13.021669495503872","36.6709885424298","15.708102936346394","9.345512454968466","31.205217469829172","32.806840478725796","33.03122865238885","0.0"
"35","15.353872078553078","9.015006906817826","11.991369581105499","35.17862289606424","15.157518414356893","8.9598887358148","30.194738248194692","31.228657262260334","33.043887484534295","0.0"
"36","13.512135100390621","8.945724068073199","10.95619365350626","32.97499665363296","12.66004660113434","7.276013399665908","27.751286229493203","30.351559326117847","32.2846840954652","0.0"
"37","10.023693511447728","9.24924711659033","11.846836994002944","30.184869771787426","7.341335943137632","3.064967717395927","25.502974970531852","29.84228941257551","30.834400736780196","0.0"
"38","9.66582936466601","8.147935082269644","10.229277176985653","33.7456508191049","10.756185072673722","3.368327387091142","28.987783126292776","30.297285932147222","30.003049068553487","0.0"
"39","13.743755189632957","8.98292594504483","11.479879576533715","33.81850637989206","14.129532780436662","7.444320475428787","29.12287195118258","30.96709831299993","31.28199508661015","0.0"
"40","14.430640834471856","9.766170777890723","12.507513079070094","35.45698686754814","14.624513066373137","8.30337870816209","30.514646201518868","32.040023835813685","32.321649047127565","0.0"
"41","14.984045409919204","10.1469651651635","12.967387767051111","36.02475013715191","15.184653957465752","8.835606617856879","30.87817741029619","32.47648796840804","33.05419239076314","0.0"
"42","15.292124293503537","10.33826320663123","13.263192570251368","36.46297519295506","15.48182327865712","9.183569808733276","31.152894587261862","32.76344878848266","33.841794148381524","0.0"
"43","15.471870152567053","10.446690425364553","13.438185331613326","36.73116007724514","15.636414987822542","9.409423401155923","31.305797795308596","32.91588396190755","34.08152751245757","0.0"
"44","15.507863142260357","10.483172274185911","13.48975081106621","36.777024297922196","15.688243787034684","9.452319804542098","31.350023796889126","32.966375983796304","33.671953853313354","0.0"
"45","15.447484013451948","10.465805237331693","13.438284556394766","36.66941773169848","15.637375455703786","9.367098788812466","31.315819573392524","32.909619700860404","33.278720043848836","0.0"
"46","15.345202879065026","10.45848167598388","13.394647081248829","36.58966412555752","15.619704142636195","9.297595219773484","31.29740167580635","32.86132764014819","33.279588761149995","0.0"
"47","15.56854340679476","10.547868589252829","13.51111209581017","36.747606872779905","15.749998447493434","9.403818815796598","31.373060127243757","32.971526655145986","33.51428392646002","0.0"
"48","15.762512355424171","10.554021003645849","13.587223756815812","36.94494066685568","15.80746918836893","9.483701005152525","31.42286675853294","33.097122958306436","33.596209995719654","0.0"
"49","14.840030101062602","9.931768400922138","12.608297028779463","36.267273106064344","15.108932474465462","8.65004608415421","30.852522332875196","32.37954599530629","33.085750134837426","0.0"
"50","14.609764997493203","9.709038644079241","12.445848673624202","35.1030628553458","14.66272651503435","8.28264317760896","29.972286365787625","31.928958840969646","32.51693342905636","0.0"
"51","14.916819687114403","9.978338831584","12.815253171277126","35.92397413600498","14.93549446255134","8.626812079279842","30.693453359723037","32.32798898876529","32.65523247541015","0.0"
"52","15.34749455114543","10.281497352287165","13.164857961056992","36.45456247399368","15.391247215711717","9.023205396591013","30.827970735004946","33.0902870576743","33.29726464161212","0.0"
"53","16.093415419090423","10.428482090401834","13.359455219188828","37.37372813654447","15.596042857634934","9.303853449951083","30.845257967777677","33.74402454490414","33.882979813252085","0.0"
"54","16.894773909881504","10.563041661410654","13.520883212612011","37.98599775900656","15.843213558602404","9.619743327066837","31.87892432470293","33.578225553197214","34.19517581352557","0.0"
"55","16.538238324350846","10.654426749096064","13.824245278825856","37.57608393055466","16.072098569897676","9.805764715625077","31.279486642576977","33.23786285945467","34.21392475104726","0.0"
"56","15.496926185859412","10.734262575430343","14.022007097905044","36.91835436354332","16.034666402625","9.733224996433853","31.911511615952904","33.142303083523984","33.83892505131727","0.0"
"57","15.59675565922105","10.6207708478787","13.650671213489769","36.842317295464895","15.831253924579723","9.535574989886916","31.476034818756215","33.03037399577313","33.410528408365316","0.0"
"58","15.674668625127783","10.506586161416381","13.367929376471697","36.80044684866186","15.760363791292516","9.40490628712528","31.363405909133483","33.00821805115946","33.40573770172962","0.0"
"59","15.644529967705171","10.49089832416769","13.458807605989174","36.77116787812632","15.696605218200116","9.357604532664682","31.293145904935976","32.9939668902125","33.518212079003185","0.0"
"60","15.635327046967095","10.472794166805043","13.446209582002316","36.77555590204741","15.676414370310706","9.353199754348802","31.28285067787121","32.98847631792385","33.54117321773177","0.0"
"61","15.585717837042559","10.46060078975975","13.434133014261473","36.68136638959903","15.655177582417455","9.32775999566001","31.234603777962903","32.910939314945516","33.43062448443503","0.0"
"62","15.440496421144362","10.29768222057205","13.282218487858673","36.53209001107161","15.41253576182442","9.101844028568093","31.087192688959473","32.86018168796461","33.26442335502573","0.0"
"63","15.458365836244356","10.359835598319108","13.290315479874252","36.62548717298856","15.503093596929471","9.157225740364108","31.117768361002046","32.875967072055516","33.40027871626162","0.0"
"64","15.524598635238632","10.433886329976593","13.385829731877942","36.573440122301456","15.618574299125713","9.30418721735086","31.226152418441746","32.557526644411716","33.39156627220446","0.0"
"65","15.028616372179737","10.448392650438247","13.423268490442151","35.99352361008833","15.640806439958434","9.261758445521384","31.254789866498424","32.25513549982062","32.99955444641783","0.0"
"66","14.246494077706604","10.382135102818163","13.279645837786227","35.46108313950024","15.445927474945172","9.037111970004148","31.050317655644648","32.44301967039361","32.623073041278055","0.0"
"67","15.373312304687271","10.242102873274483","12.921290251563859","36.19775298224068","15.318848401092204","8.93513907359841","30.235654730014026","33.04721515625389","32.735278227467155","0.0"
"68","16.36234255683494","10.303644245765101","13.019047755590776","37.35607086727885","15.465451390164755","9.087341530717927","31.22631360781989","33.52690401252082","34.269561821409475","0.0"
"69","17.03029475050552","10.523035732363844","13.554118253630863","38.34730196519903","15.699146638555021","9.405135434994467","31.01304687779335","33.531958670518705","35.15314660414103","0.0"
"70","16.37245507236031","10.44120717674922","13.648244315834473","38.15790622346309","15.540069373807665","9.535040685718576","31.85617616094705","33.56358189863725","34.40836487630956","0.0"
"71","15.668259531366298","10.99348092890218","14.777292870526441","37.218398730599844","16.173754051560906","10.035856244395083","31.547904382399068","33.44345813355988","33.611447767898575","0.0"
"72","16.163004628496935","12.207887643652802","16.25172576552509","37.22290935963843","18.205983552833104","12.142466480974853","33.98055453230014","33.39050567194612","33.84459872076727","0.0"
"73","16.470077873542607","13.850069951611532","15.90988223662125","37.707028024788706","20.816924897012512","14.31897470256408","34.282415786222614","33.53836978157713","34.236951103400656","0.0"
"74","16.436573723396506","10.758912134390298","13.684638957886719","37.65937488707535","15.917478678768731","9.036044716581067","32.387876478555704","33.70792956172138","34.4421857041018","0.0"
"75","15.853085195177494","10.254290645956441","13.555335704548236","37.00731114334642","15.394769495082977","8.945748859618938","31.32492514491917","33.057297184883026","33.680689332057106","0.0"
"76","15.624502755046938","10.458571959147836","13.411597552792319","36.74096865150201","15.669151992609578","9.350155896627784","31.248582497336947","32.888353523901515","33.42487053783661","0.0"
"77","15.553100725746754","10.459556079953149","13.421431775867498","36.664696033258835","15.65531081389528","9.323455943974478","31.270789685205028","33.01890564004542","33.58667802756275","0.0"
"78","15.471486279546141","10.445168669379454","13.399809575937873","36.63820712173935","15.615538886741556","9.309929037775213","31.248449199354745","33.08109416083146","33.64641719672454","0.0"
"79","15.591937271854867","10.449278240366525","13.393575222191668","36.78469137714798","15.627052448540494","9.326391919298498","31.245354585771874","32.92129627380026","33.5287008557993","0.0"
"80","15.127776588194935","10.470474496814534","13.43643916421562","36.26349692256362","15.681761665898941","9.358617353257282","31.308519126369404","32.80427812366007","32.85856342224822","0.0"
"81","14.96773329496446","10.459453859365201","13.346734697246315","35.70382375631145","15.59320495929978","9.192139240285403","31.228592043666623","32.6990281596474","32.575541449323964","0.0"
"82","15.419691858708426","10.32266387383771","12.998943688738319","36.31194713850502","15.358357775902672","8.873540957930807","30.866887941640574","32.655056505231364","33.23635484802413","0.0"
"83","15.363043540936618","9.726839617722124","12.084502663613714","36.52875773481847","14.66824104597745","8.23873219008583","30.634080331450335","32.72445720420421","33.54191892690261","0.0"
"84","15.009244420388661","8.533022411773985","11.300653939111946","36.03988958983483","12.763402617368827","5.8286312430218725","28.820331220526413","32.5252133682991","33.136656188253056","0.0"
"85","14.59256828802207","9.393790290233525","12.802103047407929","35.47133245615739","14.242258760721265","8.735532220221831","30.25855552793278","31.80471981957353","31.817047914212882","0.0"
"86","15.002063233521312","10.237507471662893","12.933130495426227","36.01776047943715","15.279084856401951","8.84575816404013","30.89611353026524","32.14519656634013","32.518418158702836","0.0"
"87","15.29395318383661","10.299403217047246","13.212680812306104","36.452446888264824","15.431100716169453","9.015984173918726","30.984738599169063","32.90451866284696","33.72201057181132","0.0"
"88","15.872898933187345","10.388730481783877","13.350252010222324","37.26739393644144","15.561717589195805","9.304182496369357","31.104801645676957","33.698060785960145","34.69603615396554","0.0"
"89","16.727062488895484","10.513098222583414","13.544933900527711","38.06902827930636","15.80536109281341","9.72414204039769","31.54924311017829","33.788497267261675","34.486910010811584","0.0"
"90","16.83035497139068","10.656134168375017","13.684397864985316","37.84080276255656","16.085413045164678","9.9110912825866","31.545631500841974","33.384664020961274","33.76667371636503","0.0"
"91","15.785400325704796","10.680490416808045","13.675612397252074","36.958851730611485","16.063234406435097","9.726298328810497","31.568667979721024","33.14153617564326","33.511142934897066","0.0"
"92","15.452917714154449","10.58453294401886","13.58551393090674","36.770138203280716","15.83161561180724","9.492035002194216","31.440324221803852","33.04930623618958","33.495675267021745","0.0"
"93","15.658790104724737","10.531793394080587","13.522381753386128","36.775940414169746","15.751848781474813","9.412790524309514","31.363900446227518","32.99134294765023","33.50702812020043","0.0"
"94","15.658292306419055","10.526461249440908","13.499175739867274","36.788404729320796","15.739452565755846","9.4001645850902","31.349664819168822","32.99856276676847","33.54621045918502","0.0"
"95","15.632226168819653","10.519410655177676","13.505410714727912","36.791818303155154","15.731463792042849","9.395077422521354","31.320481672551967","32.97970264786203","33.52314008600061","0.0"
"96","15.409564812250277","10.03476912448854","12.90646656834742","36.549110996101184","15.239949719374083","9.133023596913281","30.639083572470415","32.73991569045187","33.46239645314887","0.0"
"97","15.326626394415898","10.278866310913568","13.102359367014568","36.37344447013628","15.372100012515553","9.005139798314675","31.01248810730545","32.7223609517135","33.14279387710264","0.0"
"98","15.427888158348587","10.373785526846136","13.311267657105844","36.59161010781913","15.53127285500256","9.160882247092607","31.146906666130114","32.87417023346146","33.380040503757726","0.0"
"99","15.561148341564614","10.442220186150466","13.452302776810184","36.61409921587894","15.629887305423374","9.314144739089524","31.2362262035407","32.6795637266298","32.94980151098058","0.0"
"100","15.231721094752459","10.457317761133824","13.507706117532539","36.03604474397698","15.634427738624561","9.193631774884588","31.18562186807938","32.23784741384491","32.36243538523239","0.0"
