"Time","Production_1","Production_2","Production_3","Production_4","Production_5","Production_6","Production_7","Production_8","Production_9","Production_10"
"23","40.50199931482144","30.489436806286445","36.575732300101585","90.8056107149698","36.98299006757316","23.52857068714746","77.55608542651959","80.73099558984802","86.05091082184602","0.0"
"24","44.37196768777913","29.89411919187626","39.715620025426404","93.54650061131447","41.292852078514514","28.99217689249321","78.56033814689582","82.7917449728651","81.12471171038894","0.0"
"25","55.879197046117554","33.6056072011764","47.802559595866065","114.15397729631734","57.06597730738893","42.44491317878592","91.74507092955811","100.32307830768701","93.97386395869364","0.0"
"26","76.22717734994026","30.826634952771606","55.13036155366761","145.94621771941476","90.98973384657353","68.84746903515406","118.76888194694116","124.56837180456455","112.31352707134955","0.0"
"27","58.12984393122916","40.06918643415804","44.55443502153358","114.63441700984657","62.15595034855846","48.310437314882066","98.81177471042483","97.2227789980201","104.70322659112949","0.0"
"28","39.12543203580461","35.82839096136396","39.06524860291407","95.38296103788102","34.073194265348505","15.293893285634098","80.27397648100965","85.41319354118733","87.94167291919898","0.0"
"29","38.5352866244868","24.115275663546363","33.13861249012987","91.7846845318778","39.67260814324695","23.219816350424615","78.23490555654406","82.28620575180904","83.26167102565711","0.0"
"30","37.381902388328854","25.459194084527546","32.73428506512734","90.36091925671354","38.42947332100967","22.577351863339914","77.53464798358472","81.46447778497225","82.05749411664891","0.0"
"31","37.528458564211306","25.591875697131282","32.73627339122102","90.50180199135448","38.42365596681048","22.505896014525405","77.605152436076","81.24026715546181","82.60814050748397","0.0"
"32","37.85355378543531","25.949097356892924","33.32573376731654","91.18078956878244","38.690648860712024","22.79927990037875","77.81730956285726","81.8841091548776","83.1234286015635","0.0"
"33","38.79555518068726","26.17797642175521","33.67940529623586","91.77025549283658","39.01115357498114","23.18261610309709","78.12172628301923","82.35579807204115","83.32969325065332","0.0"
"34","39.090177131026685","25.94296252538814","33.37593939917947","91.96991603730118","39.29524053845945","23.403353655477822","78.24525659248457","82.48589728386203","83.48160245259294","0.0"
"35","38.5831257516578","25.471385757713858","32.67199162502931","91.14321860355363","38.58134050014183","22.445192522323744","77.33819384948418","81.80443048368917","83.43232076915905","0.0"
"36","35.55724707459176","25.232179951962404","30.37439694351483","87.04736509211092","34.20608150728407","18.064432776512618","74.4544457921884","78.38906461537117","82.34132282496006","0.0"
"37","26.453354448765218","22.84757086163999","25.072024622280153","74.33082913775506","22.67628487034156","7.174740629208415","65.74787287815124","68.276882157969","74.83453373037644","0.0"
"38","15.342231880264329","18.84100409529445","22.04358315570213","62.08680526463064","12.023664591793896","0.0","55.63038176399911","61.27011941430452","60.64826172477166","0.0"
"39","27.583464343170867","13.912288552847624","22.786213273861065","78.70062361158529","29.854274037839794","9.773056796853549","70.20318447668001","72.81969766595059","72.04010058558987","0.0"
"40","33.66357980043677","22.93579694956469","28.283056812805114","85.22421792233673","33.8535950158536","18.61407821643686","72.78266933889705","78.0327587878428","77.9905198689472","0.0"
"41","35.82774927597434","23.85501123246046","30.655114046577225","88.02807710929052","36.244539454305034","20.85147440793099","75.25606280049541","79.5885756699995","80.07979342504649","0.0"
"42","37.10953344855529","25.164099446385386","32.151141052711125","89.6639289414376","37.64904794916828","21.810521255572205","77.00657019714782","80.86132654719476","81.61062037576302","0.0"
"43","37.762879760596284","25.657062562850804","32.78076746722791","90.43981428529453","38.30286224766898","22.44539692686439","77.57993353631362","81.42109752148002","82.27832821737483","0.0"
"44","37.90358349284489","25.82614618527376","33.00399719652933","90.68254783147881","38.52128153670779","22.656703892646966","77.78831565897008","81.60677705492171","82.61127745526227","0.0"
"45","37.86446664265004","25.838117809527827","33.03787081793691","90.65060531396726","38.52061755286528","22.675828361531313","77.80888944874599","81.57214008051359","82.86900519090501","0.0"
"46","37.75693110809359","25.82079687795631","33.02519772658002","90.59821270000198","38.49920524961814","22.665277704567465","77.80608443034511","81.51477314250594","83.11642187634322","0.0"
"47","37.845949557582074","25.921733003197957","33.16714364475364","90.74271360885736","38.62937969737371","22.791731653921165","77.92268408030797","81.61675293841944","83.53416646832825","0.0"
"48","38.6598769053308","26.283708506739302","33.70171415420781","91.59373222822067","39.166619299597684","23.383154323340175","78.3534988664548","82.2020888791488","84.19398829557396","0.0"
"49","39.059442343136666","26.231031628794","33.845436736112894","92.24722085824983","39.463600068922226","23.526884109982113","78.3096010657971","82.71042360345635","84.54497757465387","0.0"
"50","34.51281242720971","23.857562065311726","30.600725833921132","87.41620365674258","36.06605546324378","18.923983458556904","75.15065991849471","78.93330477194978","92.19806606281634","0.0"
"51","36.13916823448693","24.078450676350943","31.36940936531669","89.35493196261663","36.15358169367056","21.564259598854736","76.17279364450839","80.456363811719","92.97587588407106","0.0"
"52","37.764681111002794","25.02108914368684","32.36785061709618","91.28216061018261","37.819268906649086","22.517176260655734","76.89082225004043","81.99952127449004","81.88280444520646","0.0"
"53","39.08841731635764","25.847002836618184","33.02299283768833","93.11954486801514","38.67082443118433","22.68083815146511","76.75407757199066","83.50133399973846","81.9333695380479","0.0"
"54","41.07576965671985","26.25759785290227","33.825316724001716","93.39458798710577","39.37004330221762","23.56207330743711","77.98315442607122","83.5801345062088","83.65514654335782","0.0"
"55","41.63405104680884","26.570926283600517","34.81402586380373","92.8423152382907","39.799688339705284","23.972161781425793","79.4760629132704","83.13780006621302","84.09714896177796","0.0"
"56","39.68335661336193","26.896238189370063","34.74825287251923","92.52756610544874","40.185812962957826","24.417618415709832","79.42270813474217","82.96916884479137","84.22024186862457","0.0"
"57","38.33770622364239","26.85894479242165","33.84426840639324","92.32976292761954","39.96095578655395","24.78822773728438","78.89655805472427","82.82122662328479","84.21903557236878","0.0"
"58","39.15689914631535","26.286713452977033","33.52053524963805","92.00244473604278","39.30644796624595","23.24823013387266","78.56282805744407","82.49429634667601","84.03812393057487","0.0"
"59","39.110434540424826","26.190365900296257","33.69128342713636","91.82679570066433","39.30209812277831","23.243056796004026","78.26291606193553","82.39751399423213","83.84828947623498","0.0"
"60","39.068436062950454","26.197134007108275","33.629371218047325","91.88762648954686","39.20413209938164","23.401567019332248","78.22098596167575","82.42808910024954","83.75078759532364","0.0"
"61","39.05063665515044","26.196081793902593","33.61388081659976","91.92343414052418","39.201111449784484","23.36814547391944","78.21587386253654","82.43980057092054","80.26949537293234","0.0"
"62","38.61908086612551","25.848150941786024","33.225254471234976","90.96080191033339","38.60451852921817","22.806890093194887","77.5897589189068","81.71762878648343","77.1342340459449","0.0"
"63","38.3906048065942","25.79829862528611","32.790110973944","90.6624730025528","38.506314756644414","22.29431224949447","76.19063838123216","81.8023207514504","81.38984414121562","0.0"
"64","38.73074023300316","25.991069232628373","33.202750110316366","90.93909227070728","38.849313295015214","22.886599698699854","77.8188888568576","81.77879050278769","85.50638431391113","0.0"
"65","38.379400664047616","26.089978758990984","33.607512025011005","91.06571333778157","39.09828126300407","23.448893068338418","79.68037681795592","81.70132386072338","87.14971493864483","0.0"
"66","37.25952548393359","26.084340089929007","33.48230469615844","91.75508626871866","39.09984332716576","23.597794807083243","78.14891613387934","82.18391865209583","84.61908114474332","0.0"
"67","37.4326195572553","25.89594932969146","32.89729286410753","92.10933738587121","38.73643619597148","22.98739152618001","76.88807990461642","82.53735672013576","82.74665644431242","0.0"
"68","40.492970708041334","25.533510866951627","33.06932275722965","91.5731575264102","38.455667030604225","22.58236904031002","75.65695810679311","82.23391572801097","83.00620613604258","0.0"
"69","42.25542999946276","26.02185822986875","33.746431025681034","91.74688721343543","39.0410671773743","23.19046186751903","80.21574050354675","82.56868245891822","83.68349162961809","0.0"
"70","39.96877518812339","26.710381689284134","34.353368626254564","92.81770852567688","39.49911850981171","23.624262949364507","77.67381959007669","83.29555121153777","84.20661469381476","0.0"
"71","38.07407180662059","27.791983637793603","34.93783343747722","93.43975746051233","40.5803825707881","23.981456888372733","81.96393073259647","83.73645346752713","84.69904015933713","0.0"
"72","39.37229336446832","28.012479197511457","34.67774088682995","93.05001919674167","42.20382024936689","24.442956864035942","79.55923256151418","82.91317020494849","84.48932036277598","0.0"
"73","39.73556148296604","26.117631547155657","33.99389757864608","92.37674875259998","39.93755220492344","24.617031619598077","78.55435440103243","82.64085165066248","84.17372141413492","0.0"
"74","39.381697794515034","26.09382019744586","33.46627352443515","91.4006295813378","38.74613780061944","23.170333567537927","78.43972273482203","82.299022215157","83.50618310515392","0.0"
"75","38.83357947305109","26.15736819454589","33.475153646448256","91.43549924524855","39.09267726674293","23.073571307322148","78.09118898698686","82.12294367833636","83.4901242167754","0.0"
"76","38.922927823841384","26.14376662554042","33.561361418271325","91.74381115249456","39.12331693003956","23.27995422794712","78.15219041344179","82.29221936548316","82.05418381848297","0.0"
"77","38.9636021731609","26.188050466599513","33.48280122234172","91.68798400142742","39.12633845119015","23.109737866041066","78.13931482706512","82.36209397819718","82.1310751277227","0.0"
"78","38.96848574389739","26.180168037548455","33.475884509400096","91.4995375151014","39.11991279919025","23.1439413786663","78.13992941607931","82.25685016824777","84.36920930139253","0.0"
"79","38.88532298368379","26.160005165979364","33.624546975444005","91.87230808539289","39.170102308141665","23.42376992007191","78.18631534739116","82.3903106292078","85.11613636284424","0.0"
"80","37.65647011469833","26.1956626829903","33.726564176668255","92.22628412898825","39.24491495517495","23.56977427382804","78.24140576629583","82.51896200806904","84.37241687940606","0.0"
"81","37.21839054462408","26.09970353587378","33.551914063599305","91.76305913407846","39.1271674644134","23.451228163647688","77.2894327723353","82.10715893417782","83.4921896241727","0.0"
"82","39.70631741698516","25.38567120096359","32.96199384799646","90.72508642438846","38.50258816394828","23.16826151040136","76.27444319478138","81.24704350831682","83.13429062000499","0.0"
"83","41.38236959368447","24.783549016024445","32.501943666831046","90.60736470735014","37.81131016554643","22.756275201453704","78.24805914977462","81.65982954471309","83.29475897085791","0.0"
"84","39.117759737118476","25.67637214294984","32.66376766457089","91.482763727579","37.64458947808306","22.309536085920325","77.67978147371251","82.78020714800819","83.32930386782031","0.0"
"85","37.41141327271982","26.069535972333362","33.34955552482798","92.68827675285712","38.9218314928316","22.997182843304127","76.9917938273893","83.208024700914","83.68904968940005","0.0"
"86","38.726330609914186","26.67444846870093","34.58996400256915","92.74616221034479","39.52118422399279","23.566082010175226","77.71847146682616","82.5076312759708","83.90327337084034","0.0"
"87","39.422898822635","26.968857759660317","35.065557259359124","92.2498843368696","39.93655024976554","23.75921545016101","78.46591810236008","82.3584733996357","83.97201563185331","0.0"
"88","40.0253038319422","26.67277979909635","34.16808285327153","92.20161205064247","40.63521502086305","24.50663709070283","79.72662863352357","82.75596663057779","84.05688124780762","0.0"
"89","39.93648106110052","26.381681462935294","33.49403549920236","92.35758330759973","39.828063128637496","25.08469362624818","81.27686702413183","83.15805565411473","84.38337040634516","0.0"
"90","39.26240888527158","26.442761823371008","33.94153490931054","92.4010549265466","39.163530444838145","23.243669204114457","78.3521349255833","83.06342965470984","83.90333092255362","0.0"
"91","38.82503731318818","26.28449391884212","33.685361102543574","92.04083481824115","39.31876576433999","23.07677997193376","78.16900187973694","82.46225220548644","83.41814434400601","0.0"
"92","38.92045633875746","26.203274899899235","33.60913830263846","91.71391416228514","39.20973930761259","23.3589722550205","78.21174510178112","82.27351607860692","83.70438974839617","0.0"
"93","39.01427385700052","26.192691498655787","33.63040354167441","91.74636474565294","39.1982640950794","23.385290286187285","78.22063698196236","82.32832998554261","83.85685569844765","0.0"
"94","38.18279376937248","26.20107036742392","33.626419525060264","91.73904307942854","39.20276863098445","23.380197483484984","78.21319741921474","82.41532923572058","83.71808450931911","0.0"
"95","38.269278157637316","26.109272955267855","33.525479310584856","91.80450890396914","39.066103530209524","23.281276271937564","78.13961027265499","82.32494345368245","83.4656851750007","0.0"
"96","39.36998705616434","26.150660088558208","33.57039654525578","91.56843504298149","39.09427596287168","23.268310615338702","78.11433516124312","81.9814432632747","83.41780391815928","0.0"
"97","40.084428037710616","26.102679916887894","33.402376277595614","91.27375293312846","39.16558312484625","23.2981586245368","78.18575025500209","82.216316370655","83.63943216266034","0.0"
"98","39.46904404783254","25.844647750355534","32.778525228047975","91.69582176425807","38.92184748193613","23.230985441687142","78.12130758281134","82.6164233935348","83.93086563704988","0.0"
"99","38.2856326367115","25.687842893511995","32.66532428177127","92.14506370470971","38.53448160427839","22.942836411999448","77.4900267477776","82.56365742164864","83.96546182773675","0.0"
"100","38.06000558441901","25.903912409607248","33.67444825826921","91.80364962866113","38.24484708220003","22.286779403549033","76.73405211552023","81.94653614295859","83.5341725876482","0.0"
