"Time","Stock_1","Stock_2","Stock_3","Stock_4","Stock_5","Stock_6","Stock_7","Stock_8","Stock_9","Stock_10"
"18","93.17017114354908","43.274224572541726","82.14341963136238","98.53317023329757","60.708799853295886","23.146183123812097","109.35054625213459","89.49951561140861","81.16253388762509","0.0"
"19","91.43064514221405","43.33430243034918","79.47576096085042","91.94413829964736","53.88236523742541","23.17974156649083","108.18861070456818","86.58527866676769","80.04099664020835","0.0"
"20","83.83554967492836","43.21318112120059","70.0098430443987","89.0540939270281","42.99525859204923","23.13713311274939","104.08786145617943","82.715776150051","75.48581897609216","0.0"
"21","65.5401913013743","41.80876241585572","50.050393113702945","81.47027277471041","38.23892979765683","21.845975292806475","90.9188970689019","76.69625647459642","105.4667137428585","0.0"
"22","44.45645749674102","36.63205527194277","36.52852164191048","92.58072848968449","38.247105595176905","21.961512929740852","77.46896799299489","77.82211688922344","115.90909338364882","0.0"
"23","40.897819831113196","27.030998145791948","34.24347920265812","87.6856987150233","37.60617245017497","21.68019908057238","77.09577098799008","77.35038763765277","102.31131379736938","0.0"
"24","40.065394969199716","25.53138741654492","33.17351399102729","87.86831555394203","37.2909308222662","21.50018119509825","77.10144468781176","77.9906847366354","102.31506844514884","0.0"
"25","39.65438187196562","24.90695095930492","32.91283661244879","89.13231695159317","37.37035120975988","21.455841569471986","75.047329514144","81.22726954360348","101.72614330680561","0.0"
"26","38.92147224235854","25.356115993627373","32.86733337108864","91.86192388402353","37.886674957205706","21.489123085857276","77.26805921229486","83.85167074602367","101.5630189316994","0.0"
"27","38.639447304821246","23.642582442702395","32.68007525778877","88.47587179784442","35.90075732603778","20.72391264965837","76.79809795847792","79.68328205419853","101.47649785262912","0.0"
"28","37.12429137138156","23.45093626024794","29.226084895876212","83.2449210187878","35.24395103348716","21.767933982077704","72.98402923232462","75.5453289278806","101.44781205824941","0.0"
"29","34.781633437918444","25.42557685725322","31.16502845637471","86.57945176541848","38.200654765870105","26.107967237470756","73.48076127539235","77.41199566862088","101.4847825371935","0.0"
"30","41.214407161213664","32.474940522092886","38.24960391191759","102.56281519517191","48.174641231061635","36.49113284124829","77.23986366747972","90.5989046925059","101.41890664561254","0.0"
"31","50.14061093947145","41.792113577089175","49.21510780099049","115.01286561746296","58.488187636911086","50.24755336569759","90.3017549328694","98.98985453221283","100.01412255291238","0.0"
"32","68.54522689294572","57.88880710910451","64.52510898805667","135.61166081563908","71.0155279981737","67.74583808125544","105.44924245827359","114.95412428785639","96.78753041558032","0.0"
"33","108.40960615893461","51.42122195926347","84.4799137281607","146.99152017673205","80.11349020983018","56.24823104855126","136.4148901337189","124.20374352322412","89.30201191725575","0.0"
"34","87.42542397537756","52.14410675381467","71.11022652711836","138.06843790589392","74.77006094510077","56.38309866180658","117.3582508135925","116.43268923549093","93.35984031230575","0.0"
"35","91.89156398645217","51.996359277529244","71.6001503915155","138.12285363848503","74.71751610295549","56.24614364445109","117.453280022461","116.56818411318963","88.91904018604774","0.0"
"36","90.89927973823386","52.036204542651326","71.17106657352583","138.06041138596447","74.67142499432057","56.25599468380355","117.44484313513028","116.62574967805588","88.50080556814392","0.0"
"37","90.37953622766877","52.000425212365926","71.14406587232895","137.9868095142924","74.63786403818006","56.24004042186393","117.44313950360183","116.57999342811678","88.43344610664083","0.0"
"38","90.33188271716324","51.990616035032645","71.13122189546647","137.93722066140833","74.62606595406089","56.22678277360982","117.4399255575956","116.54228616619143","88.3682717072646","0.0"
"39","90.36114727045549","51.9711569694568","71.12037906779972","137.90764566371865","74.59206948729458","56.08539471370541","117.39993223513032","116.528150249765","88.34352862879685","0.0"
"40","90.37803218513949","51.69121124725124","71.03578684747977","137.6476150455676","74.20133881819234","55.12972463788749","117.23269519816131","116.34711390453822","88.30967730214216","0.0"
"41","90.12554342186093","50.29592868530288","70.02502777768154","135.54911270661094","72.28452015665053","51.74737225224359","116.18676493237112","114.81235967790248","88.17056991572788","0.0"
"42","87.972927026749","46.072408134649706","65.91980436924567","128.49302736682233","66.6315236444499","43.47332968703995","112.48335147437902","109.56367184152158","87.61778723395958","0.0"
"43","80.94703068828565","37.95885226436755","56.30204443017905","115.95679208701013","56.304161445902864","29.509645508935467","103.1053348295987","100.6740509402424","86.25730077753424","0.0"
"44","65.21570630056351","27.90410755315089","40.605197626567175","97.45331120604233","41.93229907741795","25.307798003792268","88.27523510789877","87.40386057463067","84.35394905860532","0.0"
"45","47.389299126760925","28.349737239515772","36.77532035625624","93.66618616538344","41.57146086868897","26.374220448558383","79.77456651214895","83.17188663402742","82.87494585006348","0.0"
"46","44.01849494201551","27.910562261898363","36.17326688953627","93.050478749422","41.33081809946725","25.638835512836124","79.76046745066483","82.63131918008185","79.77279035029736","0.0"
"47","43.31502363005148","27.611862501609547","35.63446116481682","92.3868635691489","40.9680061615393","25.266959130749285","79.5430638552444","82.15587486696462","80.57166375316194","0.0"
"48","42.57983277704788","27.355023177380392","35.20045484971725","91.7368454894805","40.69247164439002","25.034968135338104","79.22124584745256","81.67231081610268","83.71496630401228","0.0"
"49","41.741539801805565","27.13384250695626","34.808337757150596","91.1771637043981","40.46216997252424","24.868606080102833","79.34716695548654","81.81638277932504","86.04153249478352","0.0"
"50","40.86814399250036","26.923729279856357","34.43600794385856","91.54013544465151","40.25207755898005","24.741168736507532","79.29390947151663","82.37733903588891","86.54724607168174","0.0"
"51","39.91862091978919","26.721464358781084","34.06676971365075","92.12376391569128","40.054808603594886","24.630667765734806","79.25765515903984","82.73223933516817","85.9534807037361","0.0"
"52","38.908197819904316","26.55298599970681","33.72726620706045","92.30752781086325","39.903829472977385","24.547948113231868","79.27439142477184","82.7669496446521","85.52039766050142","0.0"
"53","38.804449961438756","26.539333435722977","33.6033548093753","92.34522351200498","39.962275987370774","24.648016718260997","79.05669278688562","82.8070126028041","85.62085192092495","0.0"
"54","40.1030393019923","26.838246216967907","34.14882360755234","92.88933525547003","40.43695391838749","25.1313366422222","78.21899449853834","83.24609844204373","86.03555694580768","0.0"
"55","41.60423077184861","27.189163484808358","34.721250966382996","93.66194696587688","40.944077025042105","25.63409222044496","80.4279444723323","83.85594301419732","86.37534668290137","0.0"
"56","40.7582874200373","26.688638552772034","33.65593723040952","92.98944953700297","40.14497232262861","24.77703256864769","79.61882404351161","83.38970341679564","85.75525881350939","0.0"
"57","38.95970085120004","25.958500641039286","33.09843333256426","91.52159957210147","39.368713521979174","24.12777275912343","79.06234249194435","82.16814146172007","84.8833367768039","0.0"
"58","38.698708958882804","25.692262233809412","32.95961555407583","90.6687303172662","38.86650283010523","23.61155961718295","78.70520987407174","81.69736340757734","84.24503527966222","0.0"
"59","38.87209024628481","25.802144288410407","33.205523234685856","91.3396415824896","38.74612121258807","23.45223790608342","78.62189660065229","82.18755569859573","84.73243341000251","0.0"
"60","39.521173239478514","26.17611491125842","33.71575922634453","92.16016633191491","38.957343701023795","23.434779665502788","77.88363881454497","82.65032653579091","85.05353075919083","0.0"
"61","40.113361555246655","26.58066731412514","34.14087673990765","92.62191230047964","39.39698888312273","23.442669621994714","78.29728306767421","83.00204296317952","84.8034148516672","0.0"
"62","40.324564920215856","26.680355345912975","34.14042239899397","92.69395540461127","39.77749773571818","23.47284935186257","78.58624052788923","83.10315954987273","85.15867425738067","0.0"
"63","40.13284871504997","26.436267055596772","33.91892981958559","92.62493224766402","39.75279978979964","23.647902621635332","78.81885422576845","83.09020569697036","85.94840958144707","0.0"
"64","39.81836323851526","26.203837043015948","33.835670006505204","92.66024852727418","39.3815361118701","23.890539781809117","78.91220241796695","83.08553672500443","86.13388645311454","0.0"
"65","39.65158112226855","26.213287235911015","33.88279609398201","92.63367827747916","39.30483058882196","23.839149544871002","78.91898977267576","83.02569938913526","85.78752763035617","0.0"
"66","39.39275419319412","26.314452016142923","33.84800592742246","92.42094427620486","39.267958378166334","23.650252822352094","78.88942268443365","82.88722982606852","85.48646517893116","0.0"
"67","39.11281918410086","26.296658704999395","33.72156755244833","92.13182091949699","39.18086851935541","23.514004985103035","78.6889713521546","82.7044706584047","85.36648092613214","0.0"
"68","39.70446728584244","26.18915254857641","33.67475277130637","92.15405586040674","39.18160541783838","23.512755265148233","77.89947890493424","82.69240403247389","85.32323341122789","0.0"
"69","40.06517809277777","26.183738154840807","33.67794947808909","92.24657546491575","39.236971241716326","23.507375795444645","78.89082775522374","82.76580539393093","85.3537640051775","0.0"
"70","39.89452317921037","26.250026659826215","33.72847827183613","92.1536285356779","39.279138170130096","23.467510507326683","78.69842783993587","82.76073134700927","85.33466718870369","0.0"
"71","39.50947445166889","26.318491258309688","33.822773720204964","92.31732854347378","39.2672376935701","23.461066394718344","78.68808639070595","82.87281331191424","85.40577991299529","0.0"
"72","39.44193248746261","26.233125431304746","33.75374852617466","92.38822353947225","39.23905246466248","23.46202991256198","78.68836983538388","82.86456514526245","85.45824242898581","0.0"
"73","39.536878199408605","26.06122572297624","33.60540845552454","92.2885675723808","39.10076773071404","23.460101262801263","78.62022941385317","82.78315358020296","85.43601241587267","0.0"
"74","39.66521168073419","26.07459474582924","33.63841880392379","92.19129958358134","38.91400020527442","23.438433793385222","78.47999941446729","82.73144345574839","85.233814193474","0.0"
"75","39.71638642813956","26.358893339792917","33.74333533466075","92.15847912462097","39.06983332043629","23.326950339694402","78.13760324850028","82.73379930293532","84.953438499538","0.0"
"76","39.63968848781662","26.487556022865018","33.77374401961888","92.198059329163","39.55241333187308","23.087051390184406","78.04442911916885","82.78609630829807","85.00708555700159","0.0"
"77","39.61468018329482","26.31359782746847","33.80119701369046","92.34231219827907","39.637459409776326","23.386044211033564","78.38806080407491","82.85206913863566","85.43596135303753","0.0"
"78","39.71459105125043","26.159557831160846","33.89050070254136","92.53397335191558","39.30158078505211","23.354534880785096","78.38923651146501","82.92555116621342","85.71074668046089","0.0"
"79","39.86508384708515","26.280079206402277","33.975992027345775","92.60844093891663","39.166779984394424","24.218098294182877","78.38742508641037","82.99723768377415","85.70889352382027","0.0"
"80","39.83062218943686","26.47790886945923","33.96180158272404","92.59247981213227","39.34640972289526","25.307032668077582","78.29542105877692","83.04576440633494","85.61721470852822","0.0"
"81","39.71489734785556","26.58415832220267","33.93447037778512","92.56574486735121","39.57573061157277","24.51238941863239","78.61898515171806","83.05850652608278","85.61037822780645","0.0"
"82","39.76592200364095","26.405071175596518","33.88148848071291","92.47722159838435","39.535169029779624","24.606577481359317","78.7120467110562","82.95127608387155","85.54692493041706","0.0"
"83","39.739535547219","26.155790963055086","33.77078441023933","92.35793745625332","39.2418326345516","24.591760868652514","78.64116881295385","82.84773663189445","85.406589320624","0.0"
"84","39.640805623544125","26.163263512124033","33.726395313101655","92.3212081350238","39.18619463026099","24.59351990852459","78.641156939773","82.83929678008602","85.3806636264236","0.0"
"85","39.60852955189441","26.268095212173492","33.74987412110589","92.32887729067303","39.228265953489135","24.596312656435337","78.63950346993803","82.85053138827371","85.40378569856334","0.0"
"86","39.643881426367074","26.314019913945856","33.793468704034474","92.35274343698576","39.291207924869646","24.600520099385335","78.63621131625996","82.85989824452464","85.41587804467994","0.0"
"87","39.698318740398896","26.24900354176482","33.80920914456087","92.37209599636422","39.264304983778224","24.604688389315374","78.63479628635649","82.86812133838583","85.42701726241141","0.0"
"88","39.707034954190924","26.234387750415753","33.78759103644873","92.36843131765198","39.13033097613648","24.60609331988224","78.6342633960974","82.86808666530541","85.42026850616985","0.0"
"89","39.662718475732774","26.293741082436775","33.73683321909598","92.31751928786977","39.20299075658741","24.54217504039399","78.59518721841751","82.85406256735999","85.32793016633146","0.0"
"90","39.60624871295258","26.296449630096784","33.68400082559066","92.23049025693953","39.344859296909306","24.352882426123298","78.55772390462232","82.80154922342427","85.2423662698491","0.0"
"91","39.55500467661651","26.20071630925609","33.66366550852692","92.17333801544098","39.310832774395315","23.820900488860673","78.5134643564739","82.7350650246008","85.23635520863972","0.0"
"92","39.555655495090186","26.03631093335426","33.64321008050162","92.12366562294416","39.07492429649847","23.414517395032227","78.43875896995996","82.66053447327933","85.20216675874326","0.0"
"93","39.55250913160203","26.033141681916923","33.61133667401571","92.10184804909035","38.9231975181503","23.120274215630193","78.26576616168393","82.65357110732086","85.17239844304495","0.0"
"94","39.50616304737596","26.228976368949333","33.630526991360924","92.1791415701078","39.0735713630337","23.2854592401084","77.85622263239298","82.72962772710729","85.23909475012638","0.0"
"95","39.57160348611786","26.40787031066051","33.78998093691628","92.37779905699126","39.35776789655","23.56531746189325","78.17739556789347","82.87597926772972","85.39314559813945","0.0"
"96","39.793273352796646","26.45714545967626","34.01368313173942","92.57551877146707","39.58639212513197","23.85172023298501","78.32650329996257","82.99004507621618","85.55238940075652","0.0"
"97","40.06017732659887","26.44178455538671","34.15178669651178","92.70832266477034","39.62744393253597","24.20567541790349","78.82800782665258","83.10415032481353","85.67868149189","0.0"
"98","40.093284479129544","26.425414163120937","34.0610506304727","92.72953010423022","39.49776462894743","23.75681151647247","79.10591662454013","83.15204343199403","85.70171313159176","0.0"
"99","39.84331850880143","26.38498959869474","33.84514170698207","92.60064030081182","39.34747062710336","23.77372710665536","78.86087168320367","83.07187014675964","85.60874006546754","0.0"
"100","39.592762917084","26.26286210280095","33.70132769210005","92.3887225451514","39.23352554141708","23.770704124468743","78.86035323149103","82.88701211336338","85.44071280494478","0.0"
