"Time","Material_1","Material_2","Material_3","Material_4","Material_5","Material_6","Material_7","Material_8","Material_9","Material_10"
"19","13.101327475975978","15.547418747675094","10.416932361373467","4.0107229150646955","15.010250103914256","9.64688340117823","12.380659140505955","22.60186343809855","14.63379328782795","0.0"
"20","11.965250757246382","13.965931614987175","9.09663597744477","2.2711662637136474","13.915507505086694","6.765637826431503","10.62233121005767","21.979980450658047","13.750869066646741","0.0"
"21","11.272667057362938","13.179887035005487","8.520712569528138","1.3777654971991542","12.871831764885432","6.199303870091689","10.849788202230418","20.990953734984522","12.387484224241362","0.0"
"22","10.855157527385185","12.842037129789734","7.9377194541048395","2.097531630776614","12.775956653368128","6.0117420788362415","11.65863503970703","22.07830952578184","11.887895367650579","0.0"
"23","10.61322168772505","12.092307342002076","6.681446093181361","1.2819101772417856","12.397182126047094","5.66216606134861","11.86700444514127","21.892033619801275","11.775208056732385","0.0"
"24","11.572390982095953","12.079249101343933","6.755723562785871","2.688246016314179","12.414309749313057","6.042576102266452","14.881141819034312","23.009276449955205","13.465026742185156","0.0"
"25","12.16546212598841","12.120841452194872","6.9259665184241435","3.8334538873247133","12.954939685523186","6.623892952011468","15.79816577157254","24.151773586499274","13.756438935106312","0.0"
"26","11.662314173786609","14.265825708475955","10.369106317958918","8.129789037431417","10.838263811149911","4.070790886317191","14.452389318293609","26.84846304076411","15.861857624610778","0.0"
"27","16.811928821100274","13.51733732958901","9.338933605067101","14.687542290746414","21.11906416030843","8.908152908363004","18.70276245871578","28.671558762408466","17.393833909838452","0.0"
"28","19.254949316103797","14.254580754949274","9.717061617074494","10.001416752677821","20.83212656236846","13.243674493411586","17.67425918002568","27.580145569295258","16.648184451940903","0.0"
"29","18.70631154465756","14.810487654990435","10.329046204185353","11.588002107419381","20.172696973017942","11.469197220578453","18.688033132842587","28.491463051647163","17.367315607474506","0.0"
"30","18.951802883860342","14.79236640954142","9.719509072324671","11.705602536161546","20.110648796855955","11.112676554747962","18.761712170684948","28.447132812369016","17.95673315816171","0.0"
"31","18.356399726685545","14.487711904931045","9.255546038019773","10.926464549116355","19.97898731787365","10.440738696336279","18.49977972095266","28.322528724215758","16.939213748945058","0.0"
"32","18.16259321267121","14.17840705667966","8.605185347639244","10.503392645263563","19.736920369164526","9.851607846226887","18.30551544018889","27.58412553186784","16.315454491434735","0.0"
"33","17.882676223533323","13.984578024748304","8.217560287679419","10.15225945669793","19.573561693301002","9.236140919980967","18.133635968586034","27.296868563222283","16.52783011316607","0.0"
"34","17.74417538612937","14.33194379183061","8.378144830828823","10.24904170260401","19.467815919594976","8.832514190395157","18.18648008013198","27.480561236571663","16.5012100289815","0.0"
"35","17.87441849566206","15.0393312488677","8.708630185733144","11.463595936756091","19.961933745367492","9.207473529375587","19.079838923671833","28.69903539815963","16.26407705186034","0.0"
"36","19.129425170059545","14.079904880221102","8.43017096139536","12.303199356251866","21.787774397670248","10.561439630456922","20.700932944461016","28.254017844158344","16.665405181065005","0.0"
"37","20.813834694927586","13.053635268228515","6.133940702179623","12.618374558892484","24.769360121419904","13.464391557628915","20.669240763264956","27.260140657471155","17.403240289812608","0.0"
"38","18.628520137154904","13.992161715912998","7.218462961801071","6.282719408189834","17.249132754178895","10.229343613308123","13.79701676585379","25.671159198781634","17.237716717063336","0.0"
"39","13.898336034575179","12.860981791627426","5.460605363102438","6.349198513135734","12.77817533104223","3.3364665315501973","13.514652415938002","24.898234028643785","15.630962726699046","0.0"
"40","13.71517910775147","11.948906861516214","4.173702897295566","4.597934696680852","12.480007257468259","2.4733536225812633","11.797506824054404","23.688073338607843","14.784148339859113","0.0"
"41","13.16897620886412","11.51050885780872","3.458924432219454","3.995730095664764","11.848761676407458","1.7866512789755782","11.284508630264103","23.14139691025588","14.199436536130746","0.0"
"42","12.901362580958942","11.322512515990834","2.91642885184923","3.5514563007580255","11.543035039544447","1.417510102707284","11.033879534422343","22.91679747073696","13.652224921419453","0.0"
"43","12.770515490989684","11.257852628067821","2.5243466261851064","3.348602392075275","11.41640658848246","1.2648721244738728","11.018929469036662","22.94546588365665","13.7903044566855","0.0"
"44","12.729945140531807","11.250149256762008","2.236719659498494","3.3276100092332888","11.37427193473208","1.2885533875456194","11.080475375513721","22.98193985406556","14.467316321900839","0.0"
"45","12.69846354331999","11.25228968307728","2.0188591253043615","3.3690100005121204","11.4040253106048","1.376682173693699","11.113543094057801","22.948960225503164","14.919876717477145","0.0"
"46","12.648952703451084","11.218522286946783","1.8520390878826678","3.3369997103237683","11.374296865218405","1.410161924417441","11.080372025933652","22.83719340430699","14.916784083791978","0.0"
"47","12.325927077821833","11.11721226901612","1.7202246748587564","3.11754589791645","11.234692621346818","1.2904522211473421","11.001395378050884","22.64141121468294","14.73659165344092","0.0"
"48","12.204020141953599","11.180395697139609","1.7206984173640416","3.009093193437621","11.26501936045905","1.3034376279446713","11.059543190354102","22.585532811846367","14.73664923589208","0.0"
"49","13.003262837745337","11.801763616150076","2.6652381490718295","3.7229061327896775","11.95306957957592","2.200440550486567","11.734816966311222","23.302331950718337","15.150506642043833","0.0"
"50","12.534376823","11.487064517403018","2.2299269932159045","4.269045994773867","11.972022013584835","1.9355302452126004","12.647888577340783","22.491091859307733","13.043566458646872","0.0"
"51","11.933315612186501","11.033280116079025","1.247543406006364","2.225298015219731","11.206688755061695","0.7163482091990134","10.708886714752337","22.01404848892755","13.556447543945627","0.0"
"52","11.60662278246668","10.82833386927168","0.789261473699647","0.9385709758516436","10.49001395254081","0.4030732680144826","11.438980110402005","21.600308399691478","16.44362337586684","0.0"
"53","10.650858908976229","10.45233948304608","0.45561045357804153","1.1479888554123536","10.419044811661927","0.38892747706892283","11.366457665989238","21.222350373231272","17.77564023702874","0.0"
"54","10.551054213174037","10.256523165379313","0.32497647254151873","2.8846418192647483","10.390856957601844","0.29995149601463544","10.970355642470977","22.938210044498394","17.178917683843913","0.0"
"55","12.61195807403828","10.192908468021349","1.0414433400241543","4.498093412620934","10.502449472370035","0.1665968360887699","10.565210309946089","23.56253951101208","17.220391430309068","0.0"
"56","13.70469125079753","10.518353974688438","1.5960508960878692","4.308537095667145","10.737156750586944","0.5824081819242176","11.049888542584217","23.228207938568225","17.45501931189241","0.0"
"57","13.057246726853826","10.960717447391957","1.2365692426700485","3.8375977064686473","11.694821818094757","1.3887336635310845","11.751123172691315","23.212380027326496","17.227580092946646","0.0"
"58","13.220355401504756","11.001818586169465","1.5101147115481681","3.9555169572153694","11.53292174843629","1.1902244660386092","11.75728648395113","23.30720579752264","17.31247186985548","0.0"
"59","13.235742270142683","11.016821960713497","1.499515088461684","3.970992482670651","11.559027353919323","1.2147389239483661","11.765809473769735","23.313332423365026","17.276925429337254","0.0"
"60","13.237916552116747","11.020213743232993","1.503345543394639","3.966736008376309","11.563189798951827","1.215754959521655","11.769720157200924","23.311240066132687","17.266589053992078","0.0"
"61","13.286611786520272","11.044622323735664","1.569448428145411","4.086333494417695","11.60825647368201","1.3072078564073826","11.829428185261705","23.385956612356487","17.887820918415606","0.0"
"62","13.355570826953784","11.14601777942594","1.572849411662679","4.038813663315113","11.675784399676896","1.2890456287074608","11.86065224485683","23.35185070426759","18.492611411222306","0.0"
"63","13.245307106530003","10.974092334888768","1.6219848817620526","4.5277609261792415","11.616647073333334","1.4709343768337126","11.829963377142414","23.60546031142593","17.592084741608716","0.0"
"64","13.428540304442226","10.885802833864954","1.7526889986780074","5.033330112324473","11.662655772910739","1.5859511993267779","11.60696956657435","23.73395289039039","13.847394820667745","0.0"
"65","14.192546928171534","11.026797027292375","1.8481169414307852","4.056222802397025","11.753253014817986","1.5435619444725366","11.855196528279718","23.15408534424226","13.388209224252765","0.0"
"66","13.337803333728058","11.239546689409016","1.7078408518824388","2.7016611218221396","12.173410349361436","1.8961344305615313","12.628110596085394","22.42182092438967","13.801075447651886","0.0"
"67","11.865828007940575","11.403311406929927","1.1682309878076484","2.4890435015091046","12.178661025777014","1.6339646415138287","12.536974819925199","22.25131622361362","14.907579590133327","0.0"
"68","11.862590062917889","10.81231678273891","1.3531326837505446","2.387122242454347","10.72398683973449","0.646718885270932","10.518181402866817","22.17053649389978","14.9620079824183","0.0"
"69","11.418006138853714","10.595216088257468","0.9164201374938407","2.198756212571503","10.556640119076878","0.5059034350591521","10.45150669688822","21.997964668126592","14.568502794968069","0.0"
"70","11.280556179545243","10.502877616589783","0.7034023821607127","2.24790339730025","10.452547993905974","0.29431230783100004","10.3063500468799","22.12647872783342","14.398158224588666","0.0"
"71","11.800350861030863","10.377877269922788","0.5486582269442702","2.543742871740965","10.408121027626006","0.1490749179288604","10.247482633706547","22.478526277384557","14.462488543342115","0.0"
"72","12.346497289132667","10.306520957337934","0.7909608440648155","2.914338949126447","10.26125475107437","0.14989288839683063","10.267603445857855","22.748187677317546","14.710872562002539","0.0"
"73","12.311025602213878","10.49388448751434","1.2057832553625871","3.215680213745895","10.388510455865337","0.24856166403119134","10.274819540717367","22.88121724616863","14.851258535738811","0.0"
"74","12.161346776552222","10.745820365951298","1.1569089561811547","3.2182473043861415","10.758248994966001","0.4055468870255371","10.311861639075453","22.852843538954968","14.864700806576984","0.0"
"75","12.209565651417575","10.701646348381681","1.2106104507813638","3.249514128912554","10.735835611164413","0.6159804090548583","10.368570333595404","22.835132648992147","14.96822508681586","0.0"
"76","12.239863973117004","10.722633258553591","1.2179729068278267","3.098814664141181","10.79165621552984","0.5447037442012921","10.385435483200295","22.746190010127105","14.784767700082726","0.0"
"77","12.239651811249846","10.74232775917943","1.2201229636240973","3.1312413479359456","10.814134033839174","0.5194489609094612","10.391880060281435","22.652462711544587","14.851129015369853","0.0"
"78","12.230933036643604","10.78014864388993","1.2761932524334318","2.9229586402170957","10.852133768824487","0.5378288540681906","10.420860636508507","22.4279883956298","14.165136508486617","0.0"
"79","12.138106027865405","10.80633827417195","1.333113316829349","2.870783952528212","10.830316403090533","0.5176320622552248","10.492005825978797","22.466431323832325","14.188271606240807","0.0"
"80","12.21910753281534","10.689079712920948","1.1466158489817855","2.8960092814885514","10.719561002422095","0.4186545541170367","10.403841969516492","22.55936768025311","14.33721805471626","0.0"
"81","12.397893477499736","10.655035773410013","1.1045292873904753","2.924037165940889","10.668817440900655","0.37818459481169453","10.331831767104799","22.59109908905947","14.344811716053169","0.0"
"82","12.315168195777552","10.672552634962116","1.1876187532178624","2.848910426746167","10.63951948106875","0.41607232218425927","10.69157776605936","22.52302702285242","14.426834637078365","0.0"
"83","11.138205177386547","10.77472109174824","1.2206714861403611","2.5390451384751334","10.702183574893525","0.4787408687686997","11.28570604940752","22.28977577051187","14.454694741656525","0.0"
"84","10.645895560507418","10.761215558598915","0.7882538013973491","2.218859921371568","10.81130641026081","0.414432069326411","10.577203649263321","22.21495474632974","14.347320730318732","0.0"
"85","11.931456700638595","10.346473275203074","0.3878908299326126","2.280087620205044","10.537489279839253","0.2513571669331265","10.537351645773143","22.46626903375718","14.455437508465675","0.0"
"86","12.641152742995477","10.214725683251235","0.2475169066453613","2.107522828401951","10.360664524431355","0.20452767942339922","10.748804509010316","22.151715584635177","14.332109035390832","0.0"
"87","12.161197486083946","10.61267666704056","0.8483597850303358","2.5028289436706737","10.81429552620725","0.5723420775671958","10.90842777453669","22.48355251955634","14.175243427315912","0.0"
"88","12.15931441995004","10.771841312334471","1.1311787255716381","2.563118864940659","10.901042871341325","0.8656825073197989","10.557861774725069","22.32029604879783","13.694019771975862","0.0"
"89","12.33468619987805","11.553967616480488","1.1392339863395162","3.347987519229155","11.254527129445302","0.2387714128111873","10.792941490520501","22.538963393742332","14.286175715433355","0.0"
"90","12.385838185624255","11.634726428051657","1.3008925456291016","3.5932213183898147","12.602244545980035","2.1893024192110495","11.165561823541497","22.820403295110584","15.202532721095631","0.0"
"91","12.397223564010394","11.502169771981151","1.4020856239299058","2.959633153130061","11.923780008924465","3.6390580753982458","11.436833927151401","22.851232976777695","14.877372875804706","0.0"
"92","12.458961118853699","11.585687926372005","1.4571432678809844","3.285370642640001","11.962502289646556","2.861560511317976","11.50695563915349","23.020153028810853","14.994058762442506","0.0"
"93","12.42364512000151","11.549678559481727","1.4295480493763555","3.1464373353871258","11.964021871163574","2.879836921918197","11.391073077902703","22.825155181186393","14.84082588091286","0.0"
"94","12.419803232437632","11.544912575169013","1.4221277925847287","3.1925997643074577","11.951556125159868","2.853187370016502","11.3954644676252","22.887511632567286","14.88646154280597","0.0"
"95","12.79196275335701","11.542083636245483","1.4011781245608579","3.254822156021209","11.93930106372133","2.8554752951449225","11.403799318235297","22.943297375455398","14.931628998654297","0.0"
"96","12.528804261779989","11.54510295061736","1.4039377968196214","3.436465114148338","11.923743653045596","2.864286198523007","11.382832832538128","23.05818756002722","14.970617353727555","0.0"
"97","11.787238489173763","11.581807661994743","1.5568544071544426","3.3078619053713227","11.86984364764322","2.886890041808014","11.308621823375374","23.01717659573908","15.018630509991551","0.0"
"98","11.100592757407727","11.725371491314784","1.3357657522508715","3.063509302758263","12.034577285230954","2.9805905717233916","11.677205899012332","22.937704203067558","15.106371214692762","0.0"
"99","11.424095589693792","12.081573244217857","1.2095164762969632","3.2687075452327954","12.647890306448634","3.2457682576224034","11.391303028583808","23.127665610326538","15.209728763641909","0.0"
"100","12.584767066409006","11.249778418508239","1.4981470839645072","3.541338657802127","12.561514073651516","4.057383904867435","12.05832496521558","23.3476565027807","15.37697854191616","0.0"
