"Time","Production_1","Production_2","Production_3","Production_4","Production_5","Production_6","Production_7","Production_8","Production_9","Production_10"
"19","32.07871067704513","23.89690195285426","26.74610711227674","84.09866815682929","34.99672506272467","17.33477388657521","75.14972522539355","77.01437722814892","79.10445175826753","0.0"
"20","34.802684886010326","24.120707988662673","31.995281886632768","88.72319039100871","36.49886909182711","20.565236113949968","75.05880344339492","78.87418972545116","82.92824335343637","0.0"
"21","37.87852898218718","25.936550704946086","32.808078146010494","91.46454834344978","38.15290999224297","21.49740652113935","75.06483202670132","80.63213105818537","85.93571971708234","0.0"
"22","39.5328484679777","28.44359144576988","33.28850786489578","90.41804268523764","36.84820631346876","21.80893604239256","77.55970845687986","80.06075572909741","86.68590008520424","0.0"
"23","38.95183498352001","28.7841428843579","34.06870748043238","87.99244055019251","36.664097103369905","23.269983993914547","75.5895610797322","77.46764440863227","82.35180354914961","0.0"
"24","44.06879373075032","28.75083566908792","37.91337831570545","92.83016814526673","41.89368555460516","29.31482151883342","78.10634622135039","81.48588977162967","79.82914258924392","0.0"
"25","57.39986774944959","31.93496642585155","49.4732050467562","115.23131232120194","57.80738305529813","43.984555441008396","91.76506021296959","100.87749554687338","94.3341874039443","0.0"
"26","85.13910813683053","30.272318318052815","70.9516025758413","155.40413302948332","89.13097216782596","75.12899269881473","116.67376236582548","134.93766552818016","121.59465255065737","0.0"
"27","73.11070772938587","39.158711495987475","57.04706837736225","124.2751629248709","69.59675998958645","63.25149220049917","94.0294765611712","105.4713113751317","120.83106730896719","0.0"
"28","42.26899652834423","57.729468442951635","38.22253078738573","108.80802435934764","43.05415816538931","13.447932367836351","103.48263038419056","92.05042790932711","94.49950004729499","0.0"
"29","38.002966484975076","45.55374187180041","35.8914894398578","94.65641851319047","42.5753860055147","24.813164562595787","80.01291746623036","84.14363116838396","82.95397436635838","0.0"
"30","38.58887005123184","15.980666010048765","34.27305830343325","91.81608709635758","40.00725952180862","23.575648784459588","78.95860386441935","82.385703991331","83.47653085758071","0.0"
"31","38.48606866870536","24.691862159423543","32.87167221065564","90.79723802631347","38.18959581822398","22.86754078771206","77.38792353765996","81.66367080498767","82.63673373204583","0.0"
"32","38.249204016134335","25.896822235084297","33.148832860830076","91.22025317253102","38.692323955023475","22.834721952750428","77.8143251765362","81.951511885129","83.07300491639648","0.0"
"33","38.74920814732592","26.062252656147095","33.504923542869754","91.65868641617519","39.01371999402936","23.165699966981435","78.10870585750973","82.26436868171123","83.30174012308251","0.0"
"34","39.03693248407047","26.14055380595239","33.60428939609516","91.8638362029487","39.21539171128637","23.29203268018734","78.1661193595798","82.43401910553672","83.48245563435208","0.0"
"35","38.68512538807414","26.165645531471633","33.00010072794156","91.22308250528212","38.50061924530781","22.34577977248125","77.68345946923606","81.89553374287387","83.5179930967971","0.0"
"36","35.64712461490782","25.7418233719317","30.30668348708553","87.10183164649028","34.635095345201734","18.25170089131756","74.95925670404117","78.38830812221136","82.2950872255288","0.0"
"37","25.755842647088635","23.301044726741964","22.68425657491681","74.23223959752528","24.291878687906276","7.54411256598101","66.66507322135543","68.07124771412495","74.37915442934147","0.0"
"38","5.740151619445008","16.890791288889567","10.213097052021702","52.4036020343777","8.47204053429644","0.0","52.582281977188586","53.621330561322026","57.409478589180324","0.0"
"39","22.811548103947803","5.164842988920682","22.057045160973672","73.95996207593356","26.92082634298584","0.0","66.7607290812019","69.9290991571898","62.34386928320389","0.0"
"40","31.171599251950205","10.58157789813832","25.31109567270544","79.6379398610679","30.316197882717105","12.950212974366096","69.84904026226351","74.42620903860136","75.23923076007945","0.0"
"41","33.80412696461991","21.600756401039874","27.661179426499114","84.8054403040893","32.57167537895373","18.662442428039824","71.93457726880906","77.44625578945252","76.97039253219194","0.0"
"42","35.01430943048263","23.28572697282589","29.11630136248477","86.39477765934464","34.51969606669068","20.009442855172207","73.50704604578885","78.4577438987223","78.43695248687392","0.0"
"43","35.99601318053301","24.417458152847786","31.2004512366127","88.42970101815321","36.79541030829289","20.957020810996124","76.21469228317508","79.97381711299343","80.52849210883888","0.0"
"44","36.777533294203415","25.093848808026568","32.057865574386085","89.38723283430096","37.62274028214971","21.73222832101348","77.01406467726676","80.69582850577893","81.31157977654723","0.0"
"45","37.018832493577456","25.29443623713571","32.32574014298363","89.68070496277554","37.913923304180926","22.00822451193645","77.29324105768926","80.9021179712002","81.58033178407352","0.0"
"46","36.97565825323578","25.327643270803005","32.36074212315163","89.65178898099252","37.96028152167779","22.040992684894597","77.35335569431416","80.88386689539348","81.98609087202654","0.0"
"47","36.97307325206879","25.39193304307029","32.44597364655516","89.7002576663291","38.02797247604108","22.12972403584875","77.45044496180252","80.90012841391898","82.6040174099224","0.0"
"48","37.764521169957035","25.842795948058672","33.068938070171704","90.60247464518795","38.60879271848205","22.761329213492317","77.95484772535076","81.52496908118613","83.65381550298217","0.0"
"49","39.19896074481605","26.426891326647855","34.095141870888554","92.34418122657519","39.644598366393964","23.754914224011284","78.59914698029804","82.86437902799251","85.1389630558185","0.0"
"50","35.091411802830045","24.74423091202326","32.27048589420752","89.82062887864289","37.53684323400227","20.51864153545175","77.7358656531468","81.2750868743974","83.66555381733748","0.0"
"51","36.34687201768811","24.6952449176139","31.408732744950306","87.7535347032188","36.52157511900105","20.366209309753636","75.4840964073997","79.8880691452447","81.53820599687307","0.0"
"52","37.18010644049713","24.86787601514131","31.717360798367892","89.6708431328462","37.00024374468406","21.52697097427144","76.29583348375446","80.6710500784761","81.35093087755334","0.0"
"53","38.33462890237275","25.2328817870686","32.16605572048783","91.10404720798365","37.7438386253316","22.194407144284014","76.68265348927042","81.78647017986718","82.52894445866224","0.0"
"54","39.70961352629203","25.721079038575137","32.983594243377006","92.65512499375669","38.63871575206254","22.82311099299003","77.0572103090029","82.92436732961895","83.71984437811987","0.0"
"55","40.85216563396702","26.365649301299737","34.12405991863624","93.48832153128872","39.47032680271493","23.757290197426936","77.39278171344607","83.56196203574918","84.64181138924317","0.0"
"56","40.764959858235265","27.261692998728495","35.231240144567515","93.54528253476695","40.224030335805494","24.196815811590948","79.15277793324861","83.60408928636527","84.98367564077023","0.0"
"57","39.86196901957664","27.558219646640797","35.23858149367279","93.30060040408087","41.13835519929257","25.023172082657226","80.42561919319796","83.37804196281326","84.92108660880513","0.0"
"58","39.299174429231115","27.035108000234747","34.43357562751112","92.92366889224165","41.129098566175124","26.264557614536194","80.98069202004463","83.24563049200093","84.8320359562316","0.0"
"59","39.27251784966453","26.314292652909028","33.79617028993304","92.45117353095824","39.41421583676829","23.858092021074338","78.64593310274772","82.91000995444605","84.44102235940483","0.0"
"60","39.172480902753854","26.342239878346422","33.80628754737466","91.96338946718042","39.22229115597447","22.72927780665198","78.32571530919488","82.49147047551978","83.72530750597029","0.0"
"61","38.99581019590055","26.177893690450716","33.57849715826179","91.76050931581915","39.1861784864631","23.333751499696394","78.17331921468734","82.3265428388907","83.29830486808942","0.0"
"62","38.86915503631017","26.130884356013137","33.52059548580747","91.46327864837149","39.0550946823035","23.241954543983336","78.06272467529634","82.2467986216456","83.67246464831621","0.0"
"63","38.6666050933077","26.040477293588754","33.42745314151027","91.47494856424106","38.95577628324367","23.159134395288163","78.04358261423577","82.07190824670732","83.34618617722536","0.0"
"64","38.82198152042768","26.054142914427935","33.40215764487742","91.69534420271737","38.97539464556128","23.094873507243822","78.026430154965","82.3147598186853","83.27946669493103","0.0"
"65","38.921559737083506","26.115739696909593","33.46977366722687","91.61283178749693","39.091334689347754","23.247696743511742","78.10318380304977","82.28346745512566","83.73057721001777","0.0"
"66","38.518664514629435","26.16617687739291","33.55974254457527","91.26376303421235","39.15259849213352","23.332271518202273","78.17045693652851","82.00537049007892","83.70777659664954","0.0"
"67","37.92517473566693","25.961722831533617","33.17377126120953","90.92017001528441","38.896115377712","23.13097204151591","78.10097727415122","81.74298179721308","83.2474290087473","0.0"
"68","37.967370825238156","25.45314686474772","32.54231483418275","90.66410019631878","38.2642989991305","22.55090577138992","77.25970177997569","81.62682226044615","82.86032485734079","0.0"
"69","38.834301753148395","25.15590806690118","32.380635622950585","90.56903548563058","37.515235387423225","21.73078878882302","76.49594041283717","81.488484413268","82.60511197978323","0.0"
"70","39.22369705227994","25.64798271757622","32.87985650171566","91.03073490488244","38.337802094621864","22.132407357848038","77.33376430358632","81.60300822326882","82.58631392366415","0.0"
"71","39.03994424709264","25.914558459521373","33.45030522773061","92.32538713326873","38.88315277841572","23.021954390376283","77.24121846879949","82.66914594478133","83.61262124371741","0.0"
"72","39.15273397261998","26.544461716329245","34.409612672235795","93.1441850029677","39.51557914255781","23.517301825471826","77.77533870020406","83.38935874990561","84.8227638665218","0.0"
"73","39.895338081890614","26.911922324813137","34.89592419773699","93.24222291844846","39.495092195200144","23.446789196575654","78.82931244288051","83.26199372310774","85.10691121213954","0.0"
"74","40.61340844879129","26.82923048492668","34.61348925586086","93.06440749881398","39.784366425514555","24.404933426572725","78.84903317724228","83.10791798306497","84.78945657334782","0.0"
"75","40.34031300798945","27.508325030800833","34.1874430760119","92.85433209781593","41.979042266077265","27.153582883060093","80.86285077856841","83.27790539389741","84.59962775193624","0.0"
"76","39.44643124850275","27.02167277839831","34.22089809964962","92.7612952384232","42.19255177551644","29.196709373165","80.63852277473012","83.29063703110168","84.63330068121108","0.0"
"77","39.076716877101745","26.401711424057225","34.441058121952636","92.55103057001949","39.00761630339054","22.016471081978153","78.67443392433597","82.98813579076307","84.53401295880057","0.0"
"78","38.939482329972776","26.246143263577565","33.767883020047194","91.8754050448928","38.9641801961694","22.09840722731074","78.21232337909788","82.35133571750352","83.74472765612231","0.0"
"79","38.94331819460751","26.145941028531936","33.42534245425646","91.65198860257317","39.14765408519952","23.342248077121173","78.1219305857592","82.26984887590999","83.48154982841604","0.0"
"80","39.06175189498246","26.15806209421728","33.543010665825136","91.83903519828489","39.14800935072048","23.33616877091415","78.1701220677687","82.42282840537548","83.67461244295497","0.0"
"81","39.07515112907536","26.12966754262204","33.48927442637457","91.99069569331049","39.15618138375815","23.37757400269486","78.15500548474508","82.49814568544782","83.80787530805686","0.0"
"82","39.0454820163268","26.17134037099436","33.62518434470103","91.90954520149874","39.18899010116648","23.39542597347145","78.18123955211456","82.45699421525721","83.83673490008073","0.0"
"83","39.05016525932667","26.2063793496647","33.546249219642775","91.59313720185948","39.22778464767287","23.420458636139045","78.23142687921552","82.21569109706707","83.64228860456906","0.0"
"84","38.837350095538554","26.026982651144973","33.191978026737274","91.29979487690251","39.080464758829024","23.272176073545197","78.16911720315814","82.06001943518773","83.25191838988769","0.0"
"85","38.25062596990208","25.81413036730825","32.95926987362471","91.13263098563245","38.769212276003856","22.84597007394691","77.70433250403646","82.0539888175725","83.10658901969697","0.0"
"86","37.766172208532176","25.61537320676838","33.06455960026341","91.01698609520085","38.13378620326828","21.873781212122555","77.34217317884386","81.81647475427278","83.07404260434483","0.0"
"87","38.00083512214481","25.20029761716486","33.06974761829263","90.78009999893489","36.87323976972768","20.108191805365557","76.45164836773618","81.40763266320126","82.79802539714974","0.0"
"88","38.53494509088479","25.495590814311207","32.33740801421061","90.23684630404804","38.253730443355046","22.52583379024454","77.19716298899282","81.0054163376009","82.11262156695281","0.0"
"89","39.219205149587815","25.858367467784788","32.894875927824785","90.99754893189909","38.74716203137678","22.608334350279254","77.50545554028695","81.92358965409122","82.89163200329241","0.0"
"90","39.48287608125385","26.223238288964488","33.9016495201567","92.83579370177377","38.981820300365726","23.08779601718859","77.12557442507811","83.36406407705357","84.55129477382677","0.0"
"91","39.85221979266086","26.765511990953712","34.99208868740618","94.0027627883732","39.82028341247955","23.778183208630605","78.61728369823868","83.71886045237255","85.4510420381975","0.0"
"92","40.4248539771936","26.905090870482976","35.06118534647653","93.76324596030204","39.26790425238132","23.62959319912219","78.93028131611932","83.29742916334231","85.11140125426301","0.0"
"93","40.55426692541849","26.803784822829105","34.44703630563585","92.99100091229394","40.4734704309548","25.45477485947376","79.15115045936804","83.23934025689232","84.66660164489241","0.0"
"94","39.81438264022","27.647916135592677","34.02727615334236","92.58599766182756","43.96871752980924","29.302823452404994","82.04232365589152","83.26062594770312","84.5455135627014","0.0"
"95","39.25200316774167","27.092096501201333","34.44469174051118","92.63947901877563","40.675418073704634","26.37270369649278","79.54399267519105","83.12817750786216","84.60536172606056","0.0"
"96","39.16083413583728","26.232414734569282","34.33064771531172","92.4424921443357","38.429273891766385","20.81632592701009","78.49423502468595","82.80319604729203","84.27169190568517","0.0"
"97","38.963253909033845","26.16386719364957","33.4867433060599","91.84701004976294","39.20497796453342","23.442060191854786","78.08741801138095","82.3490156365874","83.58504999382596","0.0"
"98","38.96465031988456","26.1703135312071","33.60686585162517","91.76449445524176","39.181011920021646","23.366947774213","78.19288647809812","82.33757567693853","83.61382488678235","0.0"
"99","39.10284917513981","26.09872144761309","33.56274874557158","91.89706505817954","39.15818774591317","23.38457297340457","78.12241155672902","82.40561060279713","83.73197920769798","0.0"
"100","39.101625002329","26.15448554701901","33.51320911430574","91.96245443271127","39.17630019320275","23.38550829675242","78.17712243026043","82.48585226804126","83.7923532067965","0.0"
