"Time","Production_1","Production_2","Production_3","Production_4","Production_5","Production_6","Production_7","Production_8","Production_9","Production_10"
"23","39.21737014474411","26.27760230394358","33.684615070824165","92.08956074296952","39.27954030042757","23.51349968258709","78.29263333709004","83.69327457292756","83.95190349264266","0.0"
"24","39.21737017264644","26.277602319342552","33.68461509174573","92.08956077476223","39.279540323050405","23.513499706683255","78.29263335648035","83.69327459626044","83.95190351829112","0.0"
"25","39.217370183807375","26.277602325502144","33.68461510011436","92.08956078747931","39.27954033209955","23.513499716321714","78.29263336423647","83.69327460559356","83.95190352855052","0.0"
"26","39.21737018827175","26.277602327965976","33.6846151034618","92.08956079256615","39.279540335719204","23.513499720177098","78.29263336733892","83.69327460932682","83.95190353265428","0.0"
"27","39.217370190057494","26.27760232895151","33.68461510480079","92.08956079460091","39.27954033716706","23.51349972171926","78.2926333685799","83.69327461082013","83.95190353429578","0.0"
"28","39.2173701907718","26.277602329345726","33.68461510533638","92.08956079541477","39.27954033774621","23.513499722336118","78.2926333690763","83.69327461141745","83.95190353495238","0.0"
"29","39.21737019105752","26.277602329503413","33.68461510555062","92.08956079574035","39.27954033797787","23.51349972258286","78.29263336927485","83.69327461165639","83.95190353521502","0.0"
"30","39.2173701911718","26.277602329566484","33.68461510563632","92.08956079587058","39.27954033807054","23.513499722681562","78.29263336935428","83.69327461175195","83.95190353532008","0.0"
"31","39.21737019121752","26.277602329591716","33.684615105670595","92.08956079592265","39.2795403381076","23.51349972272104","78.29263336938604","83.69327461179019","83.9519035353621","0.0"
"32","39.2173701912358","26.277602329601805","33.6846151056843","92.0895607959435","39.27954033812242","23.51349972273683","78.29263336939874","83.69327461180546","83.9519035353789","0.0"
"33","39.21737019124311","26.277602329605845","33.68461510568979","92.08956079595181","39.279540338128356","23.51349972274315","78.29263336940383","83.69327461181159","83.95190353538564","0.0"
"34","39.21737019124605","26.277602329607454","33.684615105691975","92.08956079595515","39.27954033813072","23.513499722745678","78.29263336940586","83.69327461181405","83.95190353538834","0.0"
"35","39.21737019124722","26.277602329608104","33.684615105692856","92.08956079595649","39.27954033813167","23.513499722746683","78.29263336940667","83.69327461181501","83.95190353538939","0.0"
"36","39.21737019124768","26.27760232960836","33.684615105693204","92.08956079595703","39.27954033813205","23.513499722747085","78.292633369407","83.69327461181541","83.95190353538983","0.0"
"37","39.21737019124787","26.277602329608467","33.68461510569335","92.08956079595724","39.27954033813221","23.51349972274725","78.29263336940713","83.69327461181555","83.95190353539","0.0"
"38","39.217370191247944","26.277602329608506","33.6846151056934","92.08956079595733","39.27954033813227","23.513499722747316","78.29263336940718","83.69327461181562","83.95190353539007","0.0"
"39","39.21737019124798","26.27760232960852","33.68461510569342","92.08956079595735","39.27954033813229","23.513499722747337","78.29263336940721","83.69327461181564","83.95190353539009","0.0"
"40","39.21737019124799","26.277602329608527","33.68461510569343","92.08956079595737","39.27954033813229","23.513499722747348","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"41","39.217370191247994","26.27760232960853","33.68461510569344","92.08956079595738","39.2795403381323","23.513499722747355","78.29263336940721","83.69327461181565","83.9519035353901","0.0"
"42","39.217370191247994","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181565","83.95190353539012","0.0"
"43","39.217370191248","26.277602329608534","33.68461510569344","92.08956079595738","39.2795403381323","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"44","39.217370191248","26.277602329608534","33.68461510569344","92.08956079595738","39.279540338132314","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"45","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181565","83.95190353539012","0.0"
"46","39.217370191248","26.277602329608534","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"47","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595737","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181565","83.95190353539012","0.0"
"48","39.217370191247994","26.277602329608534","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"49","39.217370191248","26.27760232960853","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181565","83.95190353539012","0.0"
"50","39.217370191248","26.277602329608534","33.684615105693446","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"51","39.217370191248","26.27760232960853","33.68461510569344","92.0895607959574","39.27954033813231","23.51349972274736","78.29263336940723","83.69327461181565","83.95190353539012","0.0"
"52","39.217370191248","26.277602329608538","33.68461510569344","92.08956079595737","39.27954033813231","23.51349972274735","78.29263336940721","83.69327461181568","83.95190353539012","0.0"
"53","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"54","39.217370191248","26.277602329608534","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"55","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"56","39.217370191248","26.277602329608534","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"57","39.217370191248","26.27760232960853","33.684615105693446","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181565","83.95190353539012","0.0"
"58","39.217370191248","26.277602329608534","33.684615105693446","92.08956079595738","39.27954033813231","23.51349972274736","78.29263336940723","83.69327461181567","83.95190353539012","0.0"
"59","39.217370191248","26.27760232960853","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940723","83.69327461181567","83.95190353539012","0.0"
"60","39.217370191248","26.277602329608538","33.68461510569344","92.08956079595737","39.27954033813231","23.51349972274735","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"61","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"62","39.217370191248","26.277602329608534","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"63","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"64","39.217370191248","26.277602329608534","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"65","39.217370191248","26.27760232960853","33.684615105693446","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181565","83.95190353539012","0.0"
"66","39.217370191248","26.277602329608534","33.684615105693446","92.08956079595738","39.27954033813231","23.51349972274736","78.29263336940723","83.69327461181567","83.95190353539012","0.0"
"67","39.217370191248","26.27760232960853","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940723","83.69327461181567","83.95190353539012","0.0"
"68","39.217370191248","26.277602329608538","33.68461510569344","92.08956079595737","39.27954033813231","23.51349972274735","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"69","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"70","39.217370191248","26.277602329608534","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"71","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"72","39.217370191248","26.277602329608534","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"73","39.217370191248","26.27760232960853","33.684615105693446","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181565","83.95190353539012","0.0"
"74","39.217370191248","26.277602329608534","33.684615105693446","92.08956079595738","39.27954033813231","23.51349972274736","78.29263336940723","83.69327461181567","83.95190353539012","0.0"
"75","39.217370191248","26.27760232960853","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940723","83.69327461181567","83.95190353539012","0.0"
"76","39.217370191248","26.277602329608538","33.68461510569344","92.08956079595737","39.27954033813231","23.51349972274735","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"77","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"78","39.217370191248","26.277602329608534","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"79","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"80","39.217370191248","26.277602329608534","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"81","39.217370191248","26.27760232960853","33.684615105693446","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181565","83.95190353539012","0.0"
"82","39.217370191248","26.277602329608534","33.684615105693446","92.08956079595738","39.27954033813231","23.51349972274736","78.29263336940723","83.69327461181567","83.95190353539012","0.0"
"83","39.217370191248","26.27760232960853","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940723","83.69327461181567","83.95190353539012","0.0"
"84","39.217370191248","26.277602329608538","33.68461510569344","92.08956079595737","39.27954033813231","23.51349972274735","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"85","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"86","39.217370191248","26.277602329608534","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"87","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"88","39.217370191248","26.277602329608534","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"89","39.217370191248","26.27760232960853","33.684615105693446","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181565","83.95190353539012","0.0"
"90","39.217370191248","26.277602329608534","33.684615105693446","92.08956079595738","39.27954033813231","23.51349972274736","78.29263336940723","83.69327461181567","83.95190353539012","0.0"
"91","39.217370191248","26.27760232960853","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940723","83.69327461181567","83.95190353539012","0.0"
"92","39.217370191248","26.277602329608538","33.68461510569344","92.08956079595737","39.27954033813231","23.51349972274735","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"93","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"94","39.217370191248","26.277602329608534","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"95","39.217370191248","26.27760232960853","33.68461510569344","92.08956079595738","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"96","39.217370191248","26.277602329608534","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
"97","39.217370191248","26.27760232960853","33.684615105693446","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940721","83.69327461181565","83.95190353539012","0.0"
"98","39.217370191248","26.277602329608534","33.684615105693446","92.08956079595738","39.27954033813231","23.51349972274736","78.29263336940723","83.69327461181567","83.95190353539012","0.0"
"99","39.217370191248","26.27760232960853","33.68461510569344","92.0895607959574","39.27954033813231","23.513499722747355","78.29263336940723","83.69327461181567","83.95190353539012","0.0"
"100","39.217370191248","26.277602329608538","33.68461510569344","92.08956079595737","39.27954033813231","23.51349972274735","78.29263336940721","83.69327461181567","83.95190353539012","0.0"
